area_fips,own_code,naics_code,agglvl_code,year,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,annual_avg_wkly_wage,avg_annual_pay
US000,5,611512,18,2020,1419,20130,1452572912,1388,72158
US000,5,611512,18,2021,1537,20893,1533878010,1412,73418
US000,5,611512,18,2022,1638,22410,1740616728,1494,77670
US000,5,611512,18,2023,1727,25172,2006452578,1533,79711
US000,5,611512,18,2024,1790,27813,2237406626,1547,80446
US000,5,611512,18,2025,1860,28753,2396843354,1603,83359
US000,5,611513,18,2016,1383,13997,611549532,840,43692
US000,5,611513,18,2017,1380,14475,669848908,890,46277
US000,5,611513,18,2018,1402,14941,726988485,936,48658
US000,5,611513,18,2019,1432,15991,802465915,965,50183
US000,5,611513,18,2020,1487,14297,811475929,1091,56757
US000,5,611513,18,2021,1519,15246,886302742,1118,58134
US000,5,611513,18,2022,1588,15260,863318572,1088,56576
US000,5,611513,18,2023,1636,15760,920218112,1123,58390
US000,5,611513,18,2024,1678,16481,1012260132,1181,61421
US000,5,611513,18,2025,1695,17152,1096000126,1229,63901
US000,5,611519,18,2016,4994,62748,2774555160,850,44217
US000,5,611519,18,2017,5073,60190,2688672948,859,44670
US000,5,611519,18,2018,5298,59436,2746525935,889,46210
US000,5,611519,18,2019,5571,58640,2804016664,920,47817
US000,5,611519,18,2020,5873,53660,2785664206,998,51914
US000,5,611519,18,2021,6291,57844,3129751404,1041,54107
US000,5,611519,18,2022,6658,60655,3381608675,1072,55752
US000,5,611519,18,2023,6781,62749,3565176053,1093,56816
US000,5,611519,18,2024,6782,63971,3782281434,1137,59125
US000,5,611519,18,2025,6716,65960,4062832997,1185,61595
US000,5,6116,16,2016,50622,402321,8668832489,414,21547
US000,5,6116,16,2017,52219,419343,9081057205,416,21655
US000,5,6116,16,2018,54270,438776,9657490781,423,22010
US000,5,6116,16,2019,56088,458687,10221911233,429,22285
US000,5,6116,16,2020,57998,370754,9145937207,474,24668
US000,5,6116,16,2021,59437,407938,10536216479,497,25828
US000,5,6116,16,2022,62191,463272,12264124999,509,26473
US000,5,6116,16,2023,64575,502405,13567241937,519,27005
US000,5,6116,16,2024,66097,530184,14646073136,531,27624
US000,5,6116,16,2025,67282,537924,15018947607,537,27920
US000,5,61161,17,2016,12982,91673,1742596791,366,19009
US000,5,61161,17,2017,13408,95530,1842010984,371,19282
US000,5,61161,17,2018,13957,99659,1949043732,376,19557
US000,5,61161,17,2019,14334,105230,2066881542,378,19642
US000,5,61161,17,2020,14821,92006,1847918190,386,20085
US000,5,61161,17,2021,14950,97816,2047638911,403,20934
US000,5,61161,17,2022,15311,109409,2420456717,425,22123
US000,5,61161,17,2023,15752,117290,2692027801,441,22952
US000,5,61161,17,2024,16080,123931,2897435242,450,23379
US000,5,61161,17,2025,16370,128980,3046399934,454,23619
US000,5,611610,18,2016,12982,91673,1742596791,366,19009
US000,5,611610,18,2017,13408,95530,1842010984,371,19282
US000,5,611610,18,2018,13957,99659,1949043732,376,19557
US000,5,611610,18,2019,14334,105230,2066881542,378,19642
US000,5,611610,18,2020,14821,92006,1847918190,386,20085
US000,5,611610,18,2021,14950,97816,2047638911,403,20934
US000,5,611610,18,2022,15311,109409,2420456717,425,22123
US000,5,611610,18,2023,15752,117290,2692027801,441,22952
US000,5,611610,18,2024,16080,123931,2897435242,450,23379
US000,5,611610,18,2025,16370,128980,3046399934,454,23619
US000,5,61162,17,2016,15646,120602,2190647599,349,18164
US000,5,61162,17,2017,16230,128884,2383892124,356,18496
US000,5,61162,17,2018,16967,136814,2585803309,363,18900
US000,5,61162,17,2019,17550,144728,2748638319,365,18992
US000,5,61162,17,2020,18059,108973,2267597836,400,20809
US000,5,61162,17,2021,18499,131925,2876818104,419,21806
US000,5,61162,17,2022,19499,155848,3521316181,435,22595
US000,5,61162,17,2023,20529,173273,3989924285,443,23027
US000,5,61162,17,2024,21468,183729,4334929367,454,23594
US000,5,61162,17,2025,22212,191780,4602337972,462,23998
US000,5,611620,18,2016,15646,120602,2190647599,349,18164
US000,5,611620,18,2017,16230,128884,2383892124,356,18496
US000,5,611620,18,2018,16967,136814,2585803309,363,18900
US000,5,611620,18,2019,17550,144728,2748638319,365,18992
US000,5,611620,18,2020,18059,108973,2267597836,400,20809
US000,5,611620,18,2021,18499,131925,2876818104,419,21806
US000,5,611620,18,2022,19499,155848,3521316181,435,22595
US000,5,611620,18,2023,20529,173273,3989924285,443,23027
US000,5,611620,18,2024,21468,183729,4334929367,454,23594
US000,5,611620,18,2025,22212,191780,4602337972,462,23998
US000,5,61163,17,2016,1805,19496,508700255,502,26092
US000,5,61163,17,2017,1818,18827,465809273,476,24742
US000,5,61163,17,2018,1875,19220,469401601,470,24422
US000,5,61163,17,2019,1929,19377,481674289,478,24858
US000,5,61163,17,2020,1955,15183,405793151,514,26727
US000,5,61163,17,2021,1957,14364,398118638,533,27716
US000,5,61163,17,2022,2009,15832,450492631,547,28455
US000,5,61163,17,2023,2066,16811,507898825,581,30212
US000,5,61163,17,2024,2074,17528,560023055,614,31950
US000,5,61163,17,2025,2048,16880,541803865,617,32097
US000,5,611630,18,2016,1805,19496,508700255,502,26092
US000,5,611630,18,2017,1818,18827,465809273,476,24742
US000,5,611630,18,2018,1875,19220,469401601,470,24422
US000,5,611630,18,2019,1929,19377,481674289,478,24858
US000,5,611630,18,2020,1955,15183,405793151,514,26727
US000,5,611630,18,2021,1957,14364,398118638,533,27716
US000,5,611630,18,2022,2009,15832,450492631,547,28455
US000,5,611630,18,2023,2066,16811,507898825,581,30212
US000,5,611630,18,2024,2074,17528,560023055,614,31950
US000,5,611630,18,2025,2048,16880,541803865,617,32097
US000,5,61169,17,2016,20189,170550,4226887844,477,24784
US000,5,61169,17,2017,20763,176102,4389344824,479,24925
US000,5,61169,17,2018,21471,183083,4653242139,489,25416
US000,5,61169,17,2019,22276,189352,4924717083,500,26008
US000,5,61169,17,2020,23164,154592,4624628030,575,29915
US000,5,61169,17,2021,24032,163832,5213640826,612,31823
US000,5,61169,17,2022,25373,182184,5871859470,620,32230
US000,5,61169,17,2023,26228,195032,6377391026,629,32699
US000,5,61169,17,2024,26475,204996,6853685472,643,33433
US000,5,61169,17,2025,26651,200284,6828405836,656,34094
US000,5,611691,18,2016,8840,89890,1990916977,426,22148
US000,5,611691,18,2017,9072,91441,2096812418,441,22931
US000,5,611691,18,2018,9377,93743,2153556228,442,22973
US000,5,611691,18,2019,9730,96029,2265426020,454,23591
US000,5,611691,18,2020,10192,81098,2156024914,511,26586
US000,5,611691,18,2021,10624,85358,2433197469,548,28506
US000,5,611691,18,2022,11071,93366,2697231143,556,28889
US000,5,611691,18,2023,11327,100305,2990027620,573,29809
US000,5,611691,18,2024,11451,105753,3247261762,591,30706
US000,5,611691,18,2025,11478,98910,3119102423,606,31535
US000,5,611692,18,2016,2483,15200,325227026,411,21397
US000,5,611692,18,2017,2491,15322,335770500,421,21915
US000,5,611692,18,2018,2508,15195,343196025,434,22586
US000,5,611692,18,2019,2519,15402,356213737,445,23128
US000,5,611692,18,2020,2490,12678,314189660,477,24782
US000,5,611692,18,2021,2541,14754,391602210,510,26541
US000,5,611692,18,2022,2666,15810,443749900,540,28068
US000,5,611692,18,2023,2764,16085,465030386,556,28910
US000,5,611692,18,2024,2781,16452,491123100,574,29852
US000,5,611692,18,2025,2800,16591,502459559,582,30285
US000,5,611699,18,2016,8866,65459,1910743841,561,29190
US000,5,611699,18,2017,9200,69339,1956761906,543,28220
US000,5,611699,18,2018,9586,74145,2156489886,559,29085
US000,5,611699,18,2019,10027,77921,2303077326,568,29556
US000,5,611699,18,2020,10481,60816,2154413456,681,35425
US000,5,611699,18,2021,10868,63720,2388841147,721,37489
US000,5,611699,18,2022,11636,73008,2730878427,719,37405
US000,5,611699,18,2023,12137,78641,2922333020,715,37160
US000,5,611699,18,2024,12243,82791,3115300610,724,37628
US000,5,611699,18,2025,12373,84783,3206843854,727,37824
US000,5,6117,16,2016,16296,140069,6875978790,944,49090
US000,5,6117,16,2017,17294,145799,7465159093,985,51202
US000,5,6117,16,2018,18617,155398,8267271078,1023,53201
US000,5,6117,16,2019,19784,161270,8869936547,1058,55001
US000,5,6117,16,2020,21394,152480,9312319598,1174,61072
US000,5,6117,16,2021,24052,168471,10442928707,1192,61987
US000,5,6117,16,2022,27656,190807,12278458925,1238,64350
US000,5,6117,16,2023,30592,203905,13181579058,1243,64646
US000,5,6117,16,2024,32250,210109,13949094156,1277,66390
US000,5,6117,16,2025,33369,209826,14031480853,1286,66872
US000,5,61171,17,2016,16296,140069,6875978790,944,49090
US000,5,61171,17,2017,17294,145799,7465159093,985,51202
US000,5,61171,17,2018,18617,155398,8267271078,1023,53201
US000,5,61171,17,2019,19784,161270,8869936547,1058,55001
US000,5,61171,17,2020,21394,152480,9312319598,1174,61072
US000,5,61171,17,2021,24052,168471,10442928707,1192,61987
US000,5,61171,17,2022,27656,190807,12278458925,1238,64350
US000,5,61171,17,2023,30592,203905,13181579058,1243,64646
US000,5,61171,17,2024,32250,210109,13949094156,1277,66390
US000,5,61171,17,2025,33369,209826,14031480853,1286,66872
US000,5,611710,18,2016,16296,140069,6875978790,944,49090
US000,5,611710,18,2017,17294,145799,7465159093,985,51202
US000,5,611710,18,2018,18617,155398,8267271078,1023,53201
US000,5,611710,18,2019,19784,161270,8869936547,1058,55001
US000,5,611710,18,2020,21394,152480,9312319598,1174,61072
US000,5,611710,18,2021,24052,168471,10442928707,1192,61987
US000,5,611710,18,2022,27656,190807,12278458925,1238,64350
US000,5,611710,18,2023,30592,203905,13181579058,1243,64646
US000,5,611710,18,2024,32250,210109,13949094156,1277,66390
US000,5,611710,18,2025,33369,209826,14031480853,1286,66872
US000,5,62,14,2016,1479053,18887301,905751815822,922,47956
US000,5,62,14,2017,1532134,19322491,948273501530,944,49076
US000,5,62,14,2018,1582146,19741426,993498155966,968,50326
US000,5,62,14,2019,1639795,20184056,1045364121400,996,51792
US000,5,62,14,2020,1746923,19550905,1076801595879,1059,55077
US000,5,62,14,2021,1795347,19871884,1154011579132,1117,58073
US000,5,62,14,2022,1850448,20353997,1243343953162,1175,61086
US000,5,62,14,2023,1897716,21276552,1336739203410,1208,62827
US000,5,62,14,2024,2024561,22217638,1435886541728,1243,64628
US000,5,62,14,2025,2126750,22981116,1528710268618,1279,66520
US000,5,621,15,2016,584923,7057366,422599885021,1152,59881
US000,5,621,15,2017,590638,7258875,443160030363,1174,61051
US000,5,621,15,2018,602403,7477842,466882678951,1201,62435
US000,5,621,15,2019,614776,7685316,492646286971,1233,64102
US000,5,621,15,2020,629620,7461090,503521782302,1298,67486
US000,5,621,15,2021,650475,7843727,552486909125,1355,70437
US000,5,621,15,2022,680891,8108374,589275935058,1398,72675
US000,5,621,15,2023,710024,8444189,629882844090,1434,74594
US000,5,621,15,2024,735249,8770814,671828779703,1473,76598
US000,5,621,15,2025,763626,9011894,715072412092,1526,79348
US000,5,6211,16,2016,215262,2525438,219032905053,1668,86731
US000,5,6211,16,2017,214428,2572041,228105086528,1706,88686
US000,5,6211,16,2018,215248,2618728,237917566272,1747,90852
US000,5,6211,16,2019,216043,2672254,249679447872,1797,93434
US000,5,6211,16,2020,218647,2615539,255696143175,1880,97760
US000,5,6211,16,2021,222129,2731781,276154820087,1944,101090
US000,5,6211,16,2022,227783,2807222,291617576886,1998,103881
US000,5,6211,16,2023,234765,2896308,309302029596,2054,106792
US000,5,6211,16,2024,239840,2954911,326537657207,2125,110507
US000,5,6211,16,2025,244248,2989076,345361083295,2222,115541
US000,5,62111,17,2016,215262,2525438,219032905053,1668,86731
US000,5,62111,17,2017,214428,2572041,228105086528,1706,88686
US000,5,62111,17,2018,215248,2618728,237917566272,1747,90852
US000,5,62111,17,2019,216043,2672254,249679447872,1797,93434
US000,5,62111,17,2020,218647,2615539,255696143175,1880,97760
US000,5,62111,17,2021,222129,2731781,276154820087,1944,101090
US000,5,62111,17,2022,227783,2807222,291617576886,1998,103881
US000,5,62111,17,2023,234765,2896308,309302029596,2054,106792
US000,5,62111,17,2024,239840,2954911,326537657207,2125,110507
US000,5,62111,17,2025,244248,2989076,345361083295,2222,115541
US000,5,621111,18,2016,204882,2472166,215896117468,1679,87331
US000,5,621111,18,2017,203955,2516970,224808168689,1718,89317
US000,5,621111,18,2018,204498,2561978,234459669435,1760,91515
US000,5,621111,18,2019,204988,2613645,246010336203,1810,94125
US000,5,621111,18,2020,206958,2557781,251792902584,1893,98442
US000,5,621111,18,2021,209816,2668528,271657506181,1958,101801
US000,5,621111,18,2022,214426,2735744,286326603214,2013,104661
US000,5,621111,18,2023,220133,2818189,303359900914,2070,107644
US000,5,621111,18,2024,224051,2871838,320036210957,2143,111440
US000,5,621111,18,2025,227411,2901860,338305921645,2242,116582
US000,5,621112,18,2016,10380,53272,3136787585,1132,58883
US000,5,621112,18,2017,10474,55071,3296917839,1151,59867
US000,5,621112,18,2018,10750,56751,3457896837,1172,60931
US000,5,621112,18,2019,11056,58609,3669111669,1204,62603
US000,5,621112,18,2020,11689,57758,3903240591,1300,67580
US000,5,621112,18,2021,12313,63254,4497313906,1367,71099
US000,5,621112,18,2022,13358,71478,5290973672,1424,74022
US000,5,621112,18,2023,14632,78119,5942128682,1463,76065
US000,5,621112,18,2024,15789,83074,6501446250,1505,78261
US000,5,621112,18,2025,16838,87216,7055161650,1556,80893
US000,5,6212,16,2016,130218,920435,46084604527,963,50068
US000,5,6212,16,2017,130313,933738,47684133279,982,51068
US000,5,6212,16,2018,131302,952689,49531267062,1000,51991
US000,5,6212,16,2019,131976,973165,51621197039,1020,53045
US000,5,6212,16,2020,132046,885825,48298977924,1049,54524
US000,5,6212,16,2021,132578,987391,57521188375,1120,58256
US000,5,6212,16,2022,134269,1009827,60853758071,1159,60262
US000,5,6212,16,2023,135236,1026380,64598501297,1210,62938
US000,5,6212,16,2024,136040,1039896,68162032616,1261,65547
US000,5,6212,16,2025,137881,1051609,70911655883,1297,67432
US000,5,62121,17,2016,130218,920435,46084604527,963,50068
US000,5,62121,17,2017,130313,933738,47684133279,982,51068
US000,5,62121,17,2018,131302,952689,49531267062,1000,51991
US000,5,62121,17,2019,131976,973165,51621197039,1020,53045
US000,5,62121,17,2020,132046,885825,48298977924,1049,54524
US000,5,62121,17,2021,132578,987391,57521188375,1120,58256
US000,5,62121,17,2022,134269,1009827,60853758071,1159,60262
US000,5,62121,17,2023,135236,1026380,64598501297,1210,62938
US000,5,62121,17,2024,136040,1039896,68162032616,1261,65547
US000,5,62121,17,2025,137881,1051609,70911655883,1297,67432
US000,5,621210,18,2016,130218,920435,46084604527,963,50068
US000,5,621210,18,2017,130313,933738,47684133279,982,51068
US000,5,621210,18,2018,131302,952689,49531267062,1000,51991
US000,5,621210,18,2019,131976,973165,51621197039,1020,53045
US000,5,621210,18,2020,132046,885825,48298977924,1049,54524
US000,5,621210,18,2021,132578,987391,57521188375,1120,58256
US000,5,621210,18,2022,134269,1009827,60853758071,1159,60262
US000,5,621210,18,2023,135236,1026380,64598501297,1210,62938
US000,5,621210,18,2024,136040,1039896,68162032616,1261,65547
US000,5,621210,18,2025,137881,1051609,70911655883,1297,67432
US000,5,6213,16,2016,138397,848166,34879060477,791,41123
US000,5,6213,16,2017,141184,886112,37036856935,804,41797
US000,5,6213,16,2018,147017,924033,39340604548,819,42575
US000,5,6213,16,2019,152010,967528,42010845900,835,43421
US000,5,6213,16,2020,158056,917325,41888676885,878,45664
US000,5,6213,16,2021,166490,1007968,48204762814,920,47824
US000,5,6213,16,2022,177986,1084949,53450176915,947,49265
US000,5,6213,16,2023,191226,1158452,58978653120,979,50912
US000,5,6213,16,2024,204728,1231274,64212828114,1003,52152
US000,5,6213,16,2025,219264,1319763,70618772601,1029,53509
US000,5,62131,17,2016,38255,132362,4330319161,629,32716
US000,5,62131,17,2017,38404,135492,4557093901,647,33634
US000,5,62131,17,2018,38729,136922,4724153444,664,34502
US000,5,62131,17,2019,38927,140043,4955858188,681,35388
US000,5,62131,17,2020,39044,134156,4998623423,717,37260
US000,5,62131,17,2021,39137,142387,5531933912,747,38851
US000,5,62131,17,2022,39358,144687,5821401144,774,40235
US000,5,62131,17,2023,39538,146285,6115394401,804,41805
US000,5,62131,17,2024,39387,146176,6309757503,830,43166
US000,5,62131,17,2025,39061,145230,6451963120,854,44426
US000,5,621310,18,2016,38255,132362,4330319161,629,32716
US000,5,621310,18,2017,38404,135492,4557093901,647,33634
US000,5,621310,18,2018,38729,136922,4724153444,664,34502
US000,5,621310,18,2019,38927,140043,4955858188,681,35388
US000,5,621310,18,2020,39044,134156,4998623423,717,37260
US000,5,621310,18,2021,39137,142387,5531933912,747,38851
US000,5,621310,18,2022,39358,144687,5821401144,774,40235
US000,5,621310,18,2023,39538,146285,6115394401,804,41805
US000,5,621310,18,2024,39387,146176,6309757503,830,43166
US000,5,621310,18,2025,39061,145230,6451963120,854,44426
US000,5,62132,17,2016,20670,131030,5316796747,780,40577
US000,5,62132,17,2017,20549,133820,5585482659,803,41739
US000,5,62132,17,2018,20671,136510,5818246609,820,42621
US000,5,62132,17,2019,20782,140432,6177616081,846,43990
US000,5,62132,17,2020,20774,132384,6027542120,876,45531
US000,5,62132,17,2021,20870,144592,6981388643,929,48283
US000,5,62132,17,2022,21287,149133,7429215811,958,49816
US000,5,62132,17,2023,21306,150984,7837372490,998,51909
US000,5,62132,17,2024,21438,153287,8266749947,1037,53930
US000,5,62132,17,2025,21428,155135,8692903106,1078,56034
US000,5,621320,18,2016,20670,131030,5316796747,780,40577
US000,5,621320,18,2017,20549,133820,5585482659,803,41739
US000,5,621320,18,2018,20671,136510,5818246609,820,42621
US000,5,621320,18,2019,20782,140432,6177616081,846,43990
US000,5,621320,18,2020,20774,132384,6027542120,876,45531
US000,5,621320,18,2021,20870,144592,6981388643,929,48283
US000,5,621320,18,2022,21287,149133,7429215811,958,49816
US000,5,621320,18,2023,21306,150984,7837372490,998,51909
US000,5,621320,18,2024,21438,153287,8266749947,1037,53930
US000,5,621320,18,2025,21428,155135,8692903106,1078,56034
US000,5,62133,17,2016,17162,82521,3241266210,755,39278
US000,5,62133,17,2017,18090,90956,3578365165,757,39342
US000,5,62133,17,2018,19823,102114,4072693393,767,39884
US000,5,62133,17,2019,21504,115527,4683979741,780,40544
US000,5,62133,17,2020,23808,123983,5436291604,843,43847
US000,5,62133,17,2021,27786,148584,6708311254,868,45148
US000,5,62133,17,2022,32791,174089,8317553296,919,47778
US000,5,62133,17,2023,39421,207374,10227032692,948,49317
US000,5,62133,17,2024,46404,249999,12409594231,955,49639
US000,5,62133,17,2025,54290,294558,14860662510,970,50451
US000,5,621330,18,2016,17162,82521,3241266210,755,39278
US000,5,621330,18,2017,18090,90956,3578365165,757,39342
US000,5,621330,18,2018,19823,102114,4072693393,767,39884
US000,5,621330,18,2019,21504,115527,4683979741,780,40544
US000,5,621330,18,2020,23808,123983,5436291604,843,43847
US000,5,621330,18,2021,27786,148584,6708311254,868,45148
US000,5,621330,18,2022,32791,174089,8317553296,919,47778
US000,5,621330,18,2023,39421,207374,10227032692,948,49317
US000,5,621330,18,2024,46404,249999,12409594231,955,49639
US000,5,621330,18,2025,54290,294558,14860662510,970,50451
US000,5,62134,17,2016,35003,362576,15941599844,846,43968
US000,5,62134,17,2017,35943,382226,16927772193,852,44287
US000,5,62134,17,2018,38073,403003,18093274430,863,44896
US000,5,62134,17,2019,39741,421579,19089094121,871,45280
US000,5,62134,17,2020,41937,384778,18184905307,909,47261
US000,5,62134,17,2021,44088,412077,20009630966,934,48558
US000,5,62134,17,2022,46559,442338,21794063319,948,49270
US000,5,62134,17,2023,49155,470254,23801348458,973,50614
US000,5,62134,17,2024,51724,491448,25528793330,999,51946
US000,5,62134,17,2025,54303,517977,27432908805,1018,52962
US000,5,621340,18,2016,35003,362576,15941599844,846,43968
US000,5,621340,18,2017,35943,382226,16927772193,852,44287
US000,5,621340,18,2018,38073,403003,18093274430,863,44896
US000,5,621340,18,2019,39741,421579,19089094121,871,45280
US000,5,621340,18,2020,41937,384778,18184905307,909,47261
US000,5,621340,18,2021,44088,412077,20009630966,934,48558
US000,5,621340,18,2022,46559,442338,21794063319,948,49270
US000,5,621340,18,2023,49155,470254,23801348458,973,50614
US000,5,621340,18,2024,51724,491448,25528793330,999,51946
US000,5,621340,18,2025,54303,517977,27432908805,1018,52962
US000,5,62139,17,2016,27308,139678,6049078515,833,43307
US000,5,62139,17,2017,28198,143618,6388143017,855,44480
US000,5,62139,17,2018,29721,145483,6632236672,877,45588
US000,5,62139,17,2019,31055,149947,7104297769,911,47379
US000,5,62139,17,2020,32493,142023,7241314431,981,50987
US000,5,62139,17,2021,34610,160328,8973498039,1076,55970
US000,5,62139,17,2022,37993,174703,10087943345,1110,57743
US000,5,62139,17,2023,41806,183556,10997505079,1152,59913
US000,5,62139,17,2024,45774,190364,11697933103,1182,61450
US000,5,62139,17,2025,50182,206863,13180335060,1225,63715
US000,5,621391,18,2016,7549,35483,1594115317,864,44926
US000,5,621391,18,2017,7374,34914,1607951228,886,46055
US000,5,621391,18,2018,7236,34822,1633194564,902,46901
US000,5,621391,18,2019,7110,34586,1680697373,935,48595
US000,5,621391,18,2020,6989,32474,1656320124,981,51004
US000,5,621391,18,2021,6849,33472,1791515846,1029,53523
US000,5,621391,18,2022,6787,33356,1846226069,1064,55349
US000,5,621391,18,2023,6735,33521,1946386887,1117,58065
US000,5,621391,18,2024,6618,32972,2024495626,1181,61401
US000,5,621391,18,2025,6510,32450,2097428219,1243,64637
US000,5,621399,18,2016,19759,104195,4454963198,822,42756
US000,5,621399,18,2017,20824,108704,4780191789,846,43975
US000,5,621399,18,2018,22485,110661,4999042108,869,45175
US000,5,621399,18,2019,23946,115361,5423600396,904,47014
US000,5,621399,18,2020,25505,109549,5584994307,980,50982
US000,5,621399,18,2021,27761,126856,7181982193,1089,56615
US000,5,621399,18,2022,31206,141347,8241717276,1121,58308
US000,5,621399,18,2023,35071,150035,9051118192,1160,60327
US000,5,621399,18,2024,39156,157392,9673437477,1182,61461
US000,5,621399,18,2025,43672,174413,11082906841,1222,63544
US000,5,6214,16,2016,34229,851402,53309680398,1204,62614
US000,5,6214,16,2017,35768,889352,56948083830,1231,64033
US000,5,6214,16,2018,37468,928678,61449080271,1272,66168
US000,5,6214,16,2019,39655,962667,65262014392,1304,67793
US000,5,6214,16,2020,41596,967306,69320420964,1378,71663
US000,5,6214,16,2021,43867,992686,72979010838,1414,73517
US000,5,6214,16,2022,46839,1026058,79246287864,1485,77234
US000,5,6214,16,2023,49654,1070974,84701032635,1521,79088
US000,5,6214,16,2024,52418,1117434,91763424817,1579,82120
US000,5,6214,16,2025,54495,1172082,100292449145,1646,85568
US000,5,62141,17,2016,1819,21532,979118972,874,45472
US000,5,62141,17,2017,1854,21355,982198094,884,45994
US000,5,62141,17,2018,1946,22238,1063667206,920,47831
US000,5,62141,17,2019,2030,23800,1227357677,992,51570
US000,5,62141,17,2020,2138,23862,1293949187,1043,54226
US000,5,62141,17,2021,2321,25001,1467977562,1129,58717
US000,5,62141,17,2022,2640,26920,1719155384,1228,63862
US000,5,62141,17,2023,2879,28462,1909086974,1290,67075
US000,5,62141,17,2024,3042,29648,2031767251,1318,68530
US000,5,62141,17,2025,3128,29461,2097553055,1369,71198
US000,5,621410,18,2016,1819,21532,979118972,874,45472
US000,5,621410,18,2017,1854,21355,982198094,884,45994
US000,5,621410,18,2018,1946,22238,1063667206,920,47831
US000,5,621410,18,2019,2030,23800,1227357677,992,51570
US000,5,621410,18,2020,2138,23862,1293949187,1043,54226
US000,5,621410,18,2021,2321,25001,1467977562,1129,58717
US000,5,621410,18,2022,2640,26920,1719155384,1228,63862
US000,5,621410,18,2023,2879,28462,1909086974,1290,67075
US000,5,621410,18,2024,3042,29648,2031767251,1318,68530
US000,5,621410,18,2025,3128,29461,2097553055,1369,71198
US000,5,62142,17,2016,9462,223802,8952435346,769,40002
US000,5,62142,17,2017,9991,233620,9608834164,791,41130
US000,5,62142,17,2018,10657,242586,10280351126,815,42378
US000,5,62142,17,2019,11305,253170,11115411829,844,43905
US000,5,62142,17,2020,12106,255109,11964846533,902,46901
US000,5,62142,17,2021,13180,262665,12882202509,943,49044
US000,5,62142,17,2022,14496,276507,14634905183,1018,52928
US000,5,62142,17,2023,15943,294758,16318001023,1065,55361
US000,5,62142,17,2024,17556,311986,17895985322,1103,57361
US000,5,62142,17,2025,18937,327177,19416495323,1141,59345
US000,5,621420,18,2016,9462,223802,8952435346,769,40002
US000,5,621420,18,2017,9991,233620,9608834164,791,41130
US000,5,621420,18,2018,10657,242586,10280351126,815,42378
US000,5,621420,18,2019,11305,253170,11115411829,844,43905
US000,5,621420,18,2020,12106,255109,11964846533,902,46901
US000,5,621420,18,2021,13180,262665,12882202509,943,49044
US000,5,621420,18,2022,14496,276507,14634905183,1018,52928
US000,5,621420,18,2023,15943,294758,16318001023,1065,55361
US000,5,621420,18,2024,17556,311986,17895985322,1103,57361
US000,5,621420,18,2025,18937,327177,19416495323,1141,59345
US000,5,62149,17,2016,22948,606067,43378126080,1376,71573
US000,5,62149,17,2017,23923,634377,46357051572,1405,73075
US000,5,62149,17,2018,24866,663854,50105061939,1451,75476
US000,5,62149,17,2019,26321,685697,52919244886,1484,77176
US000,5,62149,17,2020,27352,688335,56061625244,1566,81445
US000,5,62149,17,2021,28366,705020,58628830767,1599,83159
US000,5,62149,17,2022,29703,722631,62892227297,1674,87032
US000,5,62149,17,2023,30832,747755,66473944638,1710,88898
US000,5,62149,17,2024,31820,775800,71835672244,1781,92596
US000,5,62149,17,2025,32431,815444,78778400767,1858,96608
US000,5,621491,18,2016,2578,191827,19034792992,1908,99229
US000,5,621491,18,2017,2635,199494,20200539076,1947,101259
US000,5,621491,18,2018,2679,208631,21985782061,2027,105381
US000,5,621491,18,2019,2751,211698,22918462506,2082,108260
US000,5,621491,18,2020,2781,205296,23775130282,2227,115809
US000,5,621491,18,2021,2813,200924,24128490861,2309,120088
US000,5,621491,18,2022,2907,201669,25373034775,2420,125816
US000,5,621491,18,2023,2922,209619,26577709182,2438,126791
US000,5,621491,18,2024,2955,218371,28743039632,2531,131625
US000,5,621491,18,2025,2851,234276,31653348734,2598,135112
US000,5,621492,18,2016,6710,123150,6749508699,1054,54807
US000,5,621492,18,2017,7094,127550,7226156293,1089,56653
US000,5,621492,18,2018,7278,131062,7528532150,1105,57443
US000,5,621492,18,2019,7655,131349,7846007096,1149,59734
US000,5,621492,18,2020,7864,132833,8685989673,1258,65390
US000,5,621492,18,2021,8006,129837,8402458487,1245,64716
US000,5,621492,18,2022,8086,130612,8956528064,1319,68574
US000,5,621492,18,2023,8042,129139,9045617299,1347,70046
US000,5,621492,18,2024,8021,128689,9406523079,1406,73095
US000,5,621492,18,2025,7963,129505,9626537441,1429,74333
US000,5,621493,18,2016,6461,141575,8514252243,1157,60139
US000,5,621493,18,2017,6762,147734,9057531545,1179,61310
US000,5,621493,18,2018,7141,153355,9562479769,1199,62355
US000,5,621493,18,2019,7689,158165,10022682157,1219,63369
US000,5,621493,18,2020,8028,160128,10440544219,1254,65201
US000,5,621493,18,2021,8200,168773,11340813915,1292,67196
US000,5,621493,18,2022,8576,173367,12182889689,1351,70272
US000,5,621493,18,2023,8923,176997,12726901269,1383,71905
US000,5,621493,18,2024,9130,178378,13211209989,1424,74063
US000,5,621493,18,2025,9166,182642,14000153847,1474,76654
US000,5,621498,18,2016,7200,149516,9079572146,1168,60727
US000,5,621498,18,2017,7432,159599,9872824658,1190,61860
US000,5,621498,18,2018,7768,170806,11028267959,1242,64566
US000,5,621498,18,2019,8226,184485,12132093127,1265,65762
US000,5,621498,18,2020,8679,190078,13159961070,1331,69235
