naics,naics_str,naics_desc,R0_2017,S0_2017,E0_2017,T0_2017,R0_2018,S0_2018,E0_2018,T0_2018,R0,S0,E0,T0
311920.0,311920,Coffee and Tea Manufacturing ,0.0,2.6084789811975796e-05,2.4961381945221294e-05,0.0,0.0032021369138844815,0.0009171240964913406,0.0008240869222848664,0.001129047225597438,0.0032021368,0.0008910393,0.0007991255,0.0011290472
311930.0,311930,Flavoring Syrup and Concentrate Manufacturing,0.0,0.0,0.0,0.0,0.016070946787127012,0.0,0.0,0.0,0.016070947,0.0,0.0,0.0
311941.0,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing ",0.0,0.0012327240506171315,0.001134452382169771,0.0,0.03247694716535879,0.004770121521849579,0.0043810428331879595,0.004421747113153187,0.032476947,0.0035373974,0.0032465905,0.0044217473
311942.0,311942,Spice and Extract Manufacturing ,0.0,0.008845181726266065,0.008193469152399846,0.0,0.028969910266080957,0.0198270679291982,0.01756808245983238,0.013784031432324676,0.02896991,0.010981887,0.009374613,0.013784031
311991.0,311991,Perishable Prepared Food Manufacturing ,0.0,0.010051879100501537,0.00938900412681202,0.0,8.853749684449287e-05,0.022616728441789746,0.020499522099271417,0.015706060454249382,8.85375e-05,0.012564849,0.011110518,0.01570606
311999.0,311999,All Other Miscellaneous Food Manufacturing ,0.0,4.7400157044066214e-05,4.394213847100948e-05,0.0,0.016005700986198024,0.00010554407525436974,9.713122292213946e-05,7.343920649331364e-05,0.0160057,5.814392e-05,5.3189084e-05,7.343921e-05
312111.0,312111,Soft Drink Manufacturing ,0.0,0.0,1.6378024669067416e-05,0.0,0.022320635821740983,0.0007535249459108596,0.000657818602772459,0.0009419061856119895,0.022320636,0.00075352495,0.00064144057,0.0009419062
312112.0,312112,Bottled Water Manufacturing ,0.0,0.0,9.84250974056522e-08,0.0,0.00155946786981076,3.0218914162105648e-06,2.5893282327160705e-06,3.0218914162105648e-06,0.0015594679,3.0218914e-06,2.4909032e-06,3.0218914e-06
312113.0,312113,Ice Manufacturing ,0.0,0.0,0.0,0.0,0.000419141782913357,0.0,0.0,0.0,0.00041914178,0.0,0.0,0.0
312120.0,312120,Breweries,0.0,0.0,0.0,0.0,0.06770424197885119,0.00015280191463265915,0.00011783839934584326,0.00019100239335876154,0.067704245,0.00015280192,0.0001178384,0.0001910024
312130.0,312130,Wineries ,0.0,0.0,2.4264635656476315e-06,0.0,0.008720979195371202,1.4490220484534115e-05,2.074573554408568e-05,1.794044759613346e-05,0.008720979,1.4490221e-05,1.8319271e-05,1.7940447e-05
312140.0,312140,Distilleries ,0.0,0.0,0.0,0.0,0.07620655738663362,0.0,0.0,0.0,0.07620656,0.0,0.0,0.0
312230.0,312230,Tobacco Manufacturing ,0.0,0.0,1.3631002348432565e-05,0.0,0.002552520124180208,0.001001972054637821,7.510904607124417e-05,0.0012521999661184152,0.00255252,0.001001972,6.1478044e-05,0.0012522
313110.0,313110,"Fiber, Yarn, and Thread Mills ",0.0,0.012014666377675743,0.011591745594784618,0.0,0.005665444266247471,0.024192717324070717,0.022726431117850592,0.01516434457118092,0.0056654443,0.012178051,0.011134686,0.015164345
313210.0,313210,Broadwoven Fabric Mills,0.0,0.019617755836615663,0.01845218206492853,0.0,0.0035653056502586485,0.039013713888408436,0.03757313287738669,0.024257493061537135,0.0035653056,0.019395959,0.01912095,0.024257492
313220.0,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,0.0,0.011759616380601981,0.010874292970744971,0.0,0.002730978282982395,0.029100624650285477,0.02419440261706409,0.0217409373074095,0.0027309782,0.017341008,0.01332011,0.021740938
313230.0,313230,Nonwoven Fabric Mills,0.0,0.0006757230329768304,0.0006310112022989742,0.0,0.004807381651500691,0.017607580120442536,0.01429253561015335,0.021167411122378056,0.0048073814,0.016931858,0.013661524,0.02116741
313240.0,313240,Knit Fabric Mills,0.0,0.041574690317961856,0.03812856676895196,0.0,0.0013684394730324426,0.07208423878575353,0.0647519705578531,0.0380999789288204,0.0013684395,0.030509548,0.026623404,0.038099978
313320.0,313320,Fabric Coating Mills,0.0,0.007677127758806037,0.006879835992208261,0.0,0.00599647175471771,0.028688712472650188,0.024542153509659333,0.026276612223675524,0.0059964717,0.021011585,0.017662318,0.026276613
314110.0,314110,Carpet and Rug Mills,0.0,0.008231807065009988,0.007721162167817029,0.0,0.0009664921980038827,0.026331142918381026,0.02364228172407777,0.022645096829377417,0.0009664922,0.018099336,0.01592112,0.022645097
314120.0,314120,Curtain and Linen Mills,0.0,0.0,0.0,0.0,0.025200441033531074,0.0,0.0,0.0,0.025200441,0.0,0.0,0.0
314910.0,314910,Textile Bag and Canvas Mills ,0.0,0.036615590072027325,0.03393076552620003,0.0,0.0008352909045765381,0.062331274673243724,0.055031639632257934,0.03214460821765259,0.0008352909,0.025715685,0.021100875,0.03214461
314994.0,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills ",0.0,0.008820382925293382,0.009418160926597786,0.0,0.0020789166847580854,0.03014948125006706,0.02815678996313436,0.026660601609026762,0.0020789166,0.021329097,0.01873863,0.026660603
314999.0,314999,All Other Miscellaneous Textile Product Mills ,0.0,0.000537961312971088,0.0010686099091061947,0.0,0.001968592003760118,0.002527944472036329,0.0028049595291453977,0.002479648119802391,0.001968592,0.0019899833,0.0017363497,0.0024796482
315110.0,315110,Hosiery and Sock Mills,0.0,0.0,0.0,0.0,0.0007250898918064974,0.0,0.0,0.0,0.00072508986,0.0,0.0,0.0
315190.0,315190,Other Apparel Knitting Mills ,0.0,0.005348868270031983,0.041601613386379334,0.0,0.00028970364883953536,0.048500196015735214,0.08214968550651516,0.053939076528874294,0.00028970366,0.043151326,0.04054807,0.053939078
315220.0,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing ,0.0,0.0,0.0,0.0,0.010243099684084007,0.0,0.0,0.0,0.0102431,0.0,0.0,0.0
315240.0,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing ",0.0,0.0,0.0,0.0,0.00827594879583345,0.0,0.0,0.0,0.008275948,0.0,0.0,0.0
315280.0,315280,Other Cut and Sew Apparel Manufacturing ,0.0,0.0125574721534514,0.012369057988769272,0.0,0.0026205369425600514,0.034180312416083124,0.031981839429471574,0.0270322189915355,0.0026205368,0.02162284,0.019612782,0.027032219
315990.0,315990,Apparel Accessories and Other Apparel Manufacturing ,0.0,0.014593428576300813,0.02032874925884067,0.0,0.0047992540580312935,0.03736898806416228,0.041006391324088384,0.02846973926152536,0.0047992542,0.022775559,0.020677643,0.02846974
316110.0,316110,Leather and Hide Tanning and Finishing,0.0,0.0008906712439375677,0.0008590247677193902,0.0,0.013744575053933193,0.0035554360764859733,0.0034351707830755,0.003330677351338781,0.013744575,0.0026647649,0.002576146,0.0033306773
316210.0,316210,Footwear Manufacturing ,0.0,0.0,0.0,0.0,0.0051569158357843824,0.0,0.0,0.0,0.0051569156,0.0,0.0,0.0
316992.0,316992,Women's Handbag and Purse Manufacturing ,0.0,0.06603523667461017,0.06317232595259921,0.0,0.006807270392031754,0.10774539228749852,0.10348869449073997,0.0521412162677787,0.0068072705,0.041710157,0.04031637,0.052141216
316998.0,316998,All Other Leather Good and Allied Product Manufacturing ,0.0,0.07395614314658686,0.07082841517298051,0.0,0.0042816683143517935,0.11768908657361536,0.11113748232729609,0.054695913518867476,0.0042816685,0.043732945,0.040309068,0.05469591
321113.0,321113,Sawmills ,0.0,0.0,0.0,0.0,0.02773010817829556,0.000450035820993443,0.0003693490094840451,0.0005689423466666667,0.027730107,0.00045003582,0.000369349,0.00056894234
321114.0,321114,Wood Preservation ,0.0,0.0,0.0,0.0,0.0,0.0026625963618880574,0.0,0.013312982382885875,0.0,0.0026625963,0.0,0.013312982
321211.0,321211,Hardwood Veneer and Plywood Manufacturing ,0.0,0.013222120432745383,0.012812573095856846,0.0,0.007991485877025131,0.033494674992641214,0.027690291922982203,0.03855361516409128,0.007991486,0.020272555,0.014877719,0.038553614
321212.0,321212,Softwood Veneer and Plywood Manufacturing ,0.0,0.005139595832012424,0.004661569172734499,0.0,0.032842143767415136,0.017309667917319936,0.02338357969291946,0.015273497119872298,0.032842144,0.012170072,0.01872201,0.015273497
321213.0,321213,Engineered Wood Member (except Truss) Manufacturing ,0.0,0.006460957202003189,0.005911766761960824,0.0,2.2774412208366317e-05,0.023367901684150406,0.020859970119260465,0.02114429832113781,2.2774413e-05,0.016906945,0.014948203,0.021144299
321214.0,321214,Truss Manufacturing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321219.0,321219,Reconstituted Wood Product Manufacturing ,0.0,0.0006661129771760562,0.004244413968618753,0.0,0.00037697047210462164,0.010827196549360959,0.011972289815712805,0.012712831653087545,0.00037697048,0.010161083,0.007727876,0.012712832
321911.0,321911,Wood Window and Door Manufacturing ,0.0,0.00851408765798521,0.007949190371023415,0.0,0.0004690931949684425,0.022742247186523776,0.021045596379480364,0.017785199327994793,0.00046909318,0.01422816,0.013096406,0.017785199
321918.0,321918,Other Millwork (including Flooring) ,0.0,0.007272905984123318,0.006733851907366461,0.0,0.0007227466533047306,0.03143812090544962,0.025997656359377987,0.030192883875138497,0.00072274666,0.024165215,0.019263804,0.030192884
321920.0,321920,Wood Container and Pallet Manufacturing,0.0,0.0030913443873499553,0.00280288102124013,0.0,0.0007403653572712444,0.02078276404562697,0.01790440056415779,0.022118363845470067,0.00074036536,0.01769142,0.015101519,0.022118364
321991.0,321991,Manufactured Home (Mobile Home) Manufacturing ,0.0,3.259636587531555e-05,2.8481173606609053e-05,0.0,0.007410500143390147,0.0023587449335381594,0.0006731675806116969,0.002789738326789748,0.0074105,0.0023261486,0.0006446864,0.0027897384
321992.0,321992,Prefabricated Wood Building Manufacturing ,0.0,0.005666251620206501,0.0052938407474249745,0.0,0.0007909464825201517,0.02266717320550296,0.02000789874943152,0.02125381496682261,0.0007909465,0.017000921,0.014714058,0.021253815
321999.0,321999,All Other Miscellaneous Wood Product Manufacturing ,0.0,0.01027275089733437,0.009346082750215333,0.0,0.0004725255716489195,0.03992792756410992,0.03483249780681416,0.03612338690553669,0.00047252557,0.029655177,0.025486415,0.036123388
322110.0,322110,Pulp Mills ,0.0,8.458593674309355e-08,6.645746227192506e-08,0.0,0.013282584096828986,0.0002223894984918114,0.00018618129707463385,0.00027776128370299373,0.013282584,0.00022230491,0.00018611483,0.00027776128
322121.0,322121,Paper (except Newsprint) Mills ,0.0,0.0,0.0,0.0,0.007146345771275656,0.0015283599560490038,0.0011852013581876459,0.0019396533349890716,0.007146346,0.00152836,0.0011852013,0.0019396533
322122.0,322122,Newsprint Mills ,0.0,0.0,0.0,0.0,0.0032006254923606574,3.924768095822373e-05,3.3458367930128934e-05,4.8218278037350885e-05,0.0032006255,3.924768e-05,3.3458367e-05,4.8218277e-05
322130.0,322130,Paperboard Mills ,0.0,0.0,0.0,0.0,0.006694786700334374,0.0037829415313498866,0.0029939168541599603,0.004729903964860697,0.0066947867,0.0037829415,0.0029939169,0.004729904
322211.0,322211,Corrugated and Solid Fiber Box Manufacturing ,0.0,0.0,0.0,0.0,0.00026460174678858176,0.03258346800075774,0.02574361581458115,0.04072933500002684,0.00026460175,0.032583468,0.025743617,0.040729336
322212.0,322212,Folding Paperboard Box Manufacturing ,0.0,0.0,0.0,0.0,0.000651736032073975,0.029726290384118934,0.02448620659948348,0.03715786309590421,0.00065173605,0.029726291,0.024486206,0.037157863
322219.0,322219,Other Paperboard Container Manufacturing ,0.0,0.0,0.0,0.0,0.003703808114612313,0.04793687331964322,0.03981258825661479,0.059921091663177634,0.0037038082,0.04793687,0.039812587,0.059921093
322220.0,322220,Paper Bag and Coated and Treated Paper Manufacturing,0.0,0.004235455838238873,0.003948773923964384,0.0,0.009940272523304703,0.0365785328662589,0.030565479653766853,0.03609790641220753,0.009940272,0.03234308,0.026616706,0.036097907
322230.0,322230,Stationery Product Manufacturing,0.0,0.0,0.0,0.0,0.0019985532294278835,0.03729398400557762,0.03142945256818482,0.0465947874917357,0.0019985533,0.037293985,0.03142945,0.046594787
322291.0,322291,Sanitary Paper Product Manufacturing ,0.0,0.0,0.0,0.0,0.04126045257443124,0.009898098232064029,0.007872698797751508,0.012372622799959054,0.04126045,0.009898098,0.007872699,0.012372623
322299.0,322299,All Other Converted Paper Product Manufacturing ,0.0,0.0,0.0,0.0,0.003245053234229357,0.018340365202746886,0.015441987859540606,0.022927819838159464,0.0032450533,0.018340366,0.015441988,0.02292782
323111.0,323111,Commercial Printing (except Screen and Books) ,0.0,4.159369839515715e-05,3.735656779195357e-05,0.0,0.01828312782473791,0.011492272609329217,0.009713483054849321,0.014313249546070602,0.018283129,0.011450679,0.009676127,0.01431325
323117.0,323117,Books Printing ,0.0,0.0,0.0,0.0,0.001218118155146399,0.0,0.0,0.0,0.0012181181,0.0,0.0,0.0
323120.0,323120,Support Activities for Printing,0.0,0.0,0.0,0.0,0.02263399761307332,0.003266665767989672,0.0024364505375655513,0.004083332226677949,0.022633998,0.0032666659,0.0024364504,0.004083332
324110.0,324110,Petroleum Refineries,0.0,1.0686399997890457e-07,1.3389871379098745e-05,0.0,0.003268277626996146,8.227889016992326e-05,3.232330954183753e-05,0.00017603349079306244,0.0032682777,8.2172024e-05,1.8933439e-05,0.00017603349
324121.0,324121,Asphalt Paving Mixture and Block Manufacturing ,0.0,0.0,0.0,0.0,0.030593162375836452,0.0007316745065980044,0.0005824696640062819,0.0012194575255323793,0.030593162,0.0007316745,0.0005824697,0.0012194575
324122.0,324122,Asphalt Shingle and Coating Materials Manufacturing ,0.0,3.540546675449528e-05,3.342501777195316e-05,0.0,0.00025410049069175735,0.0003000735366613699,0.00025286232027439307,0.00035227855058576034,0.00025410048,0.00026466808,0.00021943731,0.00035227856
324191.0,324191,Petroleum Lubricating Oil and Grease Manufacturing ,0.0,1.1002948175008227e-05,1.0793127030743161e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.1002948e-05,-1.0793127e-05,0.0
324199.0,324199,All Other Petroleum and Coal Products Manufacturing ,0.0,0.0,0.0,0.0,0.005390111373058152,0.00015063073462108273,0.0001023992056164155,0.00030136317323639595,0.0053901114,0.00015063073,0.00010239921,0.00030136318
325110.0,325110,Petrochemical Manufacturing,0.0,0.0,6.499359605311026e-05,0.0,0.003502722096635661,0.004150411810779126,0.003313936511100796,0.005195090458652938,0.0035027221,0.0041504116,0.003248943,0.0051950905
325120.0,325120,Industrial Gas Manufacturing,0.0,0.002685973985921308,0.002535617301835647,0.0,0.004067706238835194,0.0084403649815445,0.007400323426550373,0.007237916456331063,0.0040677064,0.005754391,0.004864706,0.0072379163
325130.0,325130,Synthetic Dye and Pigment Manufacturing,0.0,0.008128007441213735,0.010309816922864918,0.0,0.005786835405827601,0.02465612700123227,0.024104588393459934,0.020775459105915984,0.005786835,0.01652812,0.013794771,0.02077546
325180.0,325180,Other Basic Inorganic Chemical Manufacturing ,0.0,0.0016099674100600373,0.0015765089062036344,0.0,0.00313037122146143,0.008272892325520774,0.0068421812353313145,0.008307551331765963,0.0031303712,0.006662925,0.005265672,0.008307551
325193.0,325193,Ethyl Alcohol Manufacturing ,0.0,0.0,0.0,0.0,0.00669594948862549,0.0,0.0,0.0,0.0066959495,0.0,0.0,0.0
325194.0,325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing ",0.0,0.0011537219862343216,0.005342888143241954,0.0,0.02242554344792068,0.011148065903830252,0.012901555421687524,0.012176438997434083,0.022425544,0.009994344,0.007558667,0.012176439
325199.0,325199,All Other Basic Organic Chemical Manufacturing ,0.0,0.0010920492696755986,0.00272822672002465,0.0,0.0074420281594208045,0.008226200109686277,0.008013912413427577,0.008818914541106952,0.0074420283,0.0071341507,0.005285686,0.008818914
325211.0,325211,Plastics Material and Resin Manufacturing ,0.0,0.0021643208504791207,0.002730859719531275,0.0,0.010566717653134324,0.011618082697244875,0.010714793933162641,0.009899494105197172,0.010566718,0.009453761,0.007983934,0.009899494
325212.0,325212,Synthetic Rubber Manufacturing ,0.0,0.0,0.002051154516737623,0.0,0.012459228738398788,0.013143837538994707,0.012526141812992204,0.013984241035450705,0.012459229,0.013143837,0.010474987,0.013984241
325220.0,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,0.0,0.013023084344482454,0.011948032020446225,0.0,0.007216914926933457,0.02772124940451714,0.0253370080291574,0.0189076740233239,0.007216915,0.0146981655,0.013388976,0.018907674
325311.0,325311,Nitrogenous Fertilizer Manufacturing ,0.0,1.1557649739994418e-06,8.841552439187419e-07,0.0,0.0007471237856248815,0.0042062105550391025,0.0030459529722057384,0.005252835848758422,0.0007471238,0.0042050546,0.0030450688,0.005252836
325312.0,325312,Phosphatic Fertilizer Manufacturing ,0.0,1.9251933710910578e-08,1.7872854661339655e-08,0.0,0.0026571378399609,0.0036171676846044115,0.002459890786013004,0.004515125326238085,0.0026571378,0.0036171484,0.002459873,0.0045151254
325320.0,325320,Pesticide and Other Agricultural Chemical Manufacturing,0.0,0.009633895904785026,0.013231145992951025,0.0,0.03783298513785212,0.02526209011637444,0.029953186461811925,0.01917023359761365,0.037832987,0.015628194,0.01672204,0.019170234
325411.0,325411,Medicinal and Botanical Manufacturing ,0.0,8.817520545246893e-06,2.8975021916521464e-05,0.0,0.0027563458437788874,6.241871960186194e-05,6.73541772272089e-05,7.14089005750343e-05,0.0027563458,5.3601198e-05,3.8379156e-05,7.1408904e-05
325412.0,325412,Pharmaceutical Preparation Manufacturing ,0.0,0.0,3.9701493720558765e-07,0.0,0.0005476214014482536,1.0703092168593701e-06,3.248750182311744e-08,1.2308994149593463e-06,0.0005476214,1.0703092e-06,-3.6452744e-07,1.2308994e-06
325413.0,325413,In-Vitro Diagnostic Substance Manufacturing ,0.0,0.0,0.0,0.0,0.0006696321999328577,0.0,0.0,0.0,0.0006696322,0.0,0.0,0.0
325414.0,325414,Biological Product (except Diagnostic) Manufacturing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325510.0,325510,Paint and Coating Manufacturing,0.0,0.0014207386462555792,0.0013557584184747124,0.0,0.003778341623037474,0.0047548552680816,0.004126449284857595,0.004141473994757457,0.0037783417,0.0033341167,0.002770691,0.004141474
325520.0,325520,Adhesive Manufacturing,0.0,0.002991465704121949,0.00275170466783709,0.0,0.016835265326262186,0.014088920795062743,0.012865873527310733,0.01388150419885733,0.016835265,0.011097455,0.010114169,0.013881505
325611.0,325611,Soap and Other Detergent Manufacturing ,0.0,0.0042877223357511065,0.0041762941416410146,0.0,0.010686863986506883,0.01487735913457941,0.013317220252724242,0.013227531951920137,0.010686864,0.010589637,0.009140926,0.013227532
325612.0,325612,Polish and Other Sanitation Good Manufacturing ,0.0,0.0,0.00035607886486609163,0.0,0.005579190030066471,0.003932647353380125,0.0036447627970531728,0.004929439481017894,0.00557919,0.0039326474,0.003288684,0.0049294396
325613.0,325613,Surface Active Agent Manufacturing ,0.0,0.0005963030266725697,0.0009954559216116467,0.0,0.03546928239862705,0.007474228682618654,0.006470448805457915,0.008427123502362261,0.035469282,0.0068779257,0.005474993,0.008427124
325620.0,325620,Toilet Preparation Manufacturing,0.0,0.0005087350276033743,0.0004697308848661116,0.0,0.02172022897172183,0.010291034924331203,0.008820891565894391,0.0122273598627626,0.021720229,0.0097823,0.008351161,0.01222736
325910.0,325910,Printing Ink Manufacturing,0.0,1.2438105049161397e-05,1.1705860253484677e-05,0.0,0.004042573584636218,0.022803986850969803,0.02220683493189695,0.02280609778724643,0.0040425737,0.02279155,0.022195129,0.022806099
325920.0,325920,Explosives Manufacturing,0.0,0.0,0.0,0.0,0.004544238557178718,0.0,0.0,0.0,0.0045442386,0.0,0.0,0.0
325992.0,325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing ",0.0,0.0009626635351610352,0.0008082004908155833,0.0,0.025810056333423245,0.0028035207543345344,0.001768288434232661,0.0023150622319730485,0.025810055,0.0018408572,0.0009600879,0.0023150623
325998.0,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,0.0,0.0009276956376535875,0.0009455351355703831,0.0,0.007708243530123296,0.005107822951261012,0.004704333205555174,0.005206697739852835,0.0077082436,0.0041801273,0.0037587981,0.0052066976
326111.0,326111,Plastics Bag and Pouch Manufacturing ,0.0,0.01205241878210196,0.011203084065529998,0.0,0.04148903731755241,0.04419220201245594,0.039365517713476114,0.04017473105538957,0.04148904,0.03213978,0.028162433,0.04017473
326113.0,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing ,0.0,0.005592789859477609,0.00521537054862646,0.0,0.00588393951302507,0.03504923806031624,0.030744706765938545,0.02946276432286706,0.0058839396,0.029456448,0.025529336,0.029462764
326121.0,326121,Unlaminated Plastics Profile Shape Manufacturing ,0.0,0.005868461105996561,0.005404059038220144,0.0,0.003013187866711976,0.030562432596112535,0.026892778136328045,0.02470247124158408,0.0030131878,0.024693971,0.021488719,0.02470247
326122.0,326122,Plastics Pipe and Pipe Fitting Manufacturing ,0.0,0.0,0.008345986390876215,0.0,0.002040286283308057,0.05020547899052372,0.05306077429231353,0.05020547899052372,0.0020402863,0.05020548,0.044714786,0.05020548
326160.0,326160,Plastics Bottle Manufacturing,0.0,0.009836233125597739,0.008573350299425799,0.0,0.00073421595699501,0.036066187905495206,0.033213442351701,0.032787444160150746,0.00073421595,0.026229955,0.024640093,0.032787446
326191.0,326191,Plastics Plumbing Fixture Manufacturing ,0.0,0.009688598652639309,0.006704185239008384,0.0,0.0007747886606366632,0.021991580630426957,0.013939521004289846,0.01537872731884277,0.00077478867,0.012302982,0.0072353357,0.015378728
326199.0,326199,All Other Plastics Product Manufacturing ,0.0,0.006872547763632185,0.006332690710567894,0.0,0.005577662401398594,0.02493422466260133,0.022367065913410242,0.019861124962047474,0.0055776625,0.018061677,0.016034376,0.019861124
326211.0,326211,Tire Manufacturing (except Retreading) ,0.0,0.008302631221488716,0.007465598929060502,0.0,0.0008488134169920095,0.026047197359636953,0.022504916051330936,0.022196885430095258,0.0008488134,0.017744565,0.015039317,0.022196885
326212.0,326212,Tire Retreading ,0.0,0.004006574509764998,0.003678624583268677,0.0,0.0,0.010614093010800515,0.010130360052317995,0.009069891413648534,0.0,0.0066075185,0.0064517353,0.009069892
326220.0,326220,Rubber and Plastics Hoses and Belting Manufacturing,0.0,0.0025938016616875764,0.005325927889006026,0.0,0.0025540449911987057,0.024670068660955245,0.024726244362607855,0.025448182452663427,0.002554045,0.022076268,0.019400317,0.025448183
326291.0,326291,Rubber Product Manufacturing for Mechanical Use ,0.0,0.0,0.004619435562441747,0.0,0.004014969773479031,0.01584578608162701,0.020181657979264855,0.019807232543826103,0.00401497,0.015845787,0.015562222,0.019807233
326299.0,326299,All Other Rubber Product Manufacturing ,0.0,0.001086613276358625,0.0022935735625919146,0.0,0.005600622713984212,0.013002583348515893,0.012821116273244462,0.014894983224459358,0.005600623,0.01191597,0.010527543,0.014894983
327110.0,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing ",0.0,0.002775737486965518,0.0025538318501847853,0.0,0.01434504821666959,0.00960549263142917,0.008734433506119296,0.008291608620142998,0.014345048,0.006829755,0.0061806017,0.008291609
327120.0,327120,Clay Building Material and Refractories Manufacturing ,0.0,0.017097668640446064,0.014365109741808357,0.0,0.0021226810649315328,0.03687319927131254,0.028139378199890527,0.0248376248721064,0.0021226811,0.01977553,0.013774268,0.024837624
327211.0,327211,Flat Glass Manufacturing ,0.0,0.0029408240521013387,0.016521443564675237,0.0,0.011176095839977805,0.034361668029264436,0.043493245964298856,0.03926773004237213,0.011176096,0.031420846,0.026971802,0.03926773
327212.0,327212,Other Pressed and Blown Glass and Glassware Manufacturing ,0.0,0.0070773555347582355,0.006196365471364048,0.0,0.02400592661579006,0.02023877120276548,0.016989768903848054,0.016078045901303732,0.024005927,0.013161415,0.010793404,0.016078046
327213.0,327213,Glass Container Manufacturing ,0.0,0.0012402928764354887,0.001086001961607382,0.0,0.0004673178025251832,0.026596298592328038,0.020820080413999496,0.03169448618977061,0.0004673178,0.025356006,0.019734079,0.031694487
327215.0,327215,Glass Product Manufacturing Made of Purchased Glass ,0.0,0.011992937718037179,0.010844246091770126,0.0,0.07733405714234122,0.04570827865911551,0.03851420381205037,0.03679053845372228,0.077334054,0.03371534,0.027669957,0.03679054
327310.0,327310,Cement Manufacturing,0.0,0.0,0.0,0.0,0.00022176292117190446,0.008274475226132519,0.005643647418733607,0.010244977013421586,0.00022176292,0.008274475,0.0056436476,0.010244977
327320.0,327320,Ready-Mix Concrete Manufacturing,0.0,0.0,0.0,0.0,0.003917953421347363,0.0,0.0,0.0,0.0039179535,0.0,0.0,0.0
327331.0,327331,Concrete Block and Brick Manufacturing ,0.0,0.000778914662078023,0.0006719301988293106,0.0,0.0,0.0027262012008577585,0.002397267206106335,0.0024341081734746695,0.0,0.0019472865,0.001725337,0.0024341082
327390.0,327390,Other Concrete Product Manufacturing ,0.0,0.0008070360295438487,0.0007265604297213977,0.0,0.0012304648913861395,0.0442708570552356,0.036883078372750684,0.05432977658738014,0.0012304649,0.043463822,0.036156517,0.054329775
327410.0,327410,Lime Manufacturing,0.0,0.0,0.0,0.0,2.1829898734056313e-05,0.00010242141052219352,7.660647212802627e-05,0.00013438208673539163,2.18299e-05,0.00010242141,7.660647e-05,0.00013438209
327420.0,327420,Gypsum Product Manufacturing,0.0,0.0003155730235719341,0.00028812327909493086,0.0,0.0006885387358104092,0.0023258589932755908,0.0019644569133914144,0.0024970737602608866,0.0006885387,0.0020102859,0.0016763336,0.0024970737
327910.0,327910,Abrasive Product Manufacturing,0.0,0.0013016692411047632,0.0016920380345087276,0.0,0.005044823581011003,0.013442927751573935,0.011506055660433105,0.015177298670928896,0.0050448235,0.012141258,0.009814017,0.015177298
327991.0,327991,Cut Stone and Stone Product Manufacturing ,0.0,0.006151467757218868,0.005497400453598362,0.0,0.0005712922359446164,0.02591278384292233,0.021646538498237736,0.02470294987113099,0.00057129224,0.019761316,0.016149137,0.02470295
327992.0,327992,Ground or Treated Mineral and Earth Manufacturing ,0.0,7.780835609581111e-05,5.8659974247403504e-05,0.0,0.004406607382437351,0.0012801547894825392,0.0008474805380919262,0.0014426315683292034,0.0044066072,0.0012023464,0.00078882056,0.0014426316
327993.0,327993,Mineral Wool Manufacturing ,0.0,0.005988663362742524,0.00548332512666646,0.0,0.004403566722448156,0.017170109619103417,0.015325692870085297,0.013963571668096027,0.004403567,0.011181446,0.009842368,0.013963572
327999.0,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing ,0.0,0.0002442872986878715,0.00023337510667961273,0.0,0.007937577468464145,0.013671458623217347,0.01172974244523061,0.016719127896511757,0.007937578,0.013427171,0.011496367,0.016719127
331110.0,331110,Iron and Steel Mills and Ferroalloy Manufacturing ,0.0,4.606460066435641e-05,4.3512007989676465e-05,0.0,0.13422159172234913,0.12808056245267002,0.12451700366235989,0.12809858223536758,0.1342216,0.1280345,0.12447349,0.12809858
331210.0,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,0.0,0.0,0.0,0.0,0.029185549893239068,0.06125041447080097,0.0590966215207489,0.06125041447080097,0.02918555,0.061250415,0.059096623,0.061250415
331221.0,331221,Rolled Steel Shape Manufacturing ,0.0,0.0,0.0,0.0,0.00737732117577017,0.0037173396983698143,0.002857496094006346,0.004646674638750629,0.0073773214,0.0037173396,0.002857496,0.0046466747
331222.0,331222,Steel Wire Drawing ,0.0,0.0006852471674202461,0.000606515984140843,0.0,0.08160050546974218,0.11989668729934415,0.10131880340207315,0.1225336384918344,0.0816005,0.11921144,0.100712284,0.12253364
