naics,naics_str,naics_desc,R0_2017,S0_2017,E0_2017,T0_2017,R0_2018,S0_2018,E0_2018,T0_2018,R0,S0,E0,T0
311423,311423,Dried and Dehydrated Food Manufacturing,0,6.373561944417921e-7,6.045904612196527e-7,0,0.003571610989561158,2.5095900438629886e-6,1.7898368259877068e-6,2.9876070767006036e-6,0.0035716108977794647,1.8722338381849113e-6,1.1852463330797036e-6,2.9876071039325325e-6
311511,311511,Fluid Milk Manufacturing,0,0,0,0,8.492721371244211e-4,0,0,0,8.492721244692802e-4,0,0,0
311513,311513,Cheese Manufacturing,0,0,0,0,0,0,0,0,0,0,0,0
311514,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",0,0.0023815976306743526,0.002186713222664756,0,0.011178250662894112,0.00543161227659545,0.0048544247922565785,0.0037787374881788627,0.011178250424563885,0.0030500146094709635,0.0026677115820348263,0.0037787375040352345
311520,311520,Ice Cream and Frozen Dessert Manufacturing,0,0,0,0,0.001831746212120964,0,0,0,0.001831746194511652,0,0,0
311611,311611,Animal (except Poultry) Slaughtering,0,0,0,0,0.027715563555210914,0,0,0,0.027715563774108887,0,0,0
311612,311612,Meat Processed from Carcasses,0,0,0,0,0,7.903663281467743e-4,4.331033633206971e-4,0.0010777722636703402,0,7.903663208708167e-4,4.331033560447395e-4,0.0010777722345665097
311613,311613,Rendering and Meat Byproduct Processing,0,2.9581541799478182e-6,2.91049633441156e-6,0,0.0031674828251790094,8.29569364305861e-6,4.381033163113275e-6,1.9292310384440258e-5,0.003167482791468501,5.33753927811631e-6,1.4705368585055112e-6,1.9292310753371567e-5
311615,311615,Poultry Processing,0,0,0,0,0.03474286210680473,0,0,0,0.03474286198616028,0,0,0
311710,311710,Seafood Product Preparation and Packaging,0,0.0027409313504305113,0.0025231940401027266,0,1.2999944312136637e-4,0.019096966616442806,0.01708706058234558,0.020265058509422052,1.299994473811239e-4,0.016356036067008972,0.014563866890966892,0.020265057682991028
311824,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",0,0,0,0,2.9176463632873885e-4,0.005413669615300665,0.0044837490576557955,0.006767117359986652,2.9176464886404574e-4,0.005413669627159834,0.004483749158680439,0.006767117418348789
311911,311911,Roasted Nuts and Peanut Butter Manufacturing,0,0.003629745607446801,0.00445084784589021,0,0.01548187614382216,0.007210568393816428,0.007385262931615486,0.004405117245661343,0.015481876209378242,0.00358082284219563,0.002934415126219392,0.004405117128044367
311919,311919,Other Snack Food Manufacturing,0,2.063574266187534e-5,1.9947121004494735e-5,0,0.02381847902925261,3.622979695367721e-5,3.287390928748699e-5,2.6380920066488432e-5,0.023818479850888252,1.559405427542515e-5,1.2926788258482702e-5,2.6380919734947383e-5
311920,311920,Coffee and Tea Manufacturing,0,2.6084789811975796e-5,2.4961381945221294e-5,0,0.0032021369138844815,9.171240964913406e-4,8.240869222848664e-4,0.001129047225597438,0.0032021368388086557,8.910393225960433e-4,7.991255261003971e-4,0.0011290472466498613
311930,311930,Flavoring Syrup and Concentrate Manufacturing,0,0,0,0,0.016070946787127012,0,0,0,0.01607094705104828,0,0,0
311941,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",0,0.0012327240506171315,0.001134452382169771,0,0.03247694716535879,0.004770121521849579,0.0043810428331879595,0.004421747113153187,0.03247694671154022,0.003537397366017103,0.003246590495109558,0.004421747289597988
311942,311942,Spice and Extract Manufacturing,0,0.008845181726266065,0.008193469152399846,0,0.028969910266080957,0.0198270679291982,0.01756808245983238,0.013784031432324676,0.028969909995794296,0.010981886647641659,0.00937461294233799,0.013784031383693218
311991,311991,Perishable Prepared Food Manufacturing,0,0.010051879100501537,0.00938900412681202,0,8.853749684449287e-5,0.022616728441789746,0.020499522099271417,0.015706060454249382,8.853749750414863e-5,0.012564849108457565,0.011110518127679825,0.015706060454249382
311999,311999,All Other Miscellaneous Food Manufacturing,0,4.7400157044066214e-5,4.394213847100948e-5,0,0.016005700986198024,1.0554407525436974e-4,9.713122292213946e-5,7.343920649331364e-5,0.016005700454115868,5.814391988678835e-5,5.318908370099962e-5,7.34392087906599e-5
312111,312111,Soft Drink Manufacturing,0,0,1.6378024669067416e-5,0,0.022320635821740983,7.535249459108596e-4,6.57818602772459e-4,9.419061856119895e-4,0.022320635616779327,7.535249460488558e-4,6.414405652321875e-4,9.419061825610697e-4
312112,312112,Bottled Water Manufacturing,0,0,9.84250974056522e-8,0,0.00155946786981076,3.0218914162105648e-6,2.5893282327160705e-6,3.0218914162105648e-6,0.00155946786981076,3.0218914162105648e-6,2.490903170837555e-6,3.0218914162105648e-6
312113,312113,Ice Manufacturing,0,0,0,0,4.19141782913357e-4,0,0,0,4.19141782913357e-4,0,0,0
312120,312120,Breweries,0,0,0,0,0.06770424197885119,1.5280191463265915e-4,1.1783839934584326e-4,1.9100239335876154e-4,0.06770424544811249,1.5280192019417882e-4,1.178383972728625e-4,1.9100240024272352e-4
312130,312130,Wineries,0,0,2.4264635656476315e-6,0,0.008720979195371202,1.4490220484534115e-5,2.074573554408568e-5,1.794044759613346e-5,0.00872097909450531,1.4490220564766787e-5,1.8319271475775167e-5,1.7940446923603304e-5
312140,312140,Distilleries,0,0,0,0,0.07620655738663362,0,0,0,0.07620655745267868,0,0,0
312230,312230,Tobacco Manufacturing,0,0,1.3631002348432565e-5,0,0.002552520124180208,0.001001972054637821,7.510904607124417e-5,0.0012521999661184152,0.002552520018070936,0.0010019720066338778,6.147804378997535e-5,0.0012521999888122082
313110,313110,"Fiber, Yarn, and Thread Mills",0,0.012014666377675743,0.011591745594784618,0,0.005665444266247471,0.024192717324070717,0.022726431117850592,0.01516434457118092,0.005665444303303957,0.01217805128544569,0.011134685948491096,0.015164344571530819
313210,313210,Broadwoven Fabric Mills,0,0.019617755836615663,0.01845218206492853,0,0.0035653056502586485,0.039013713888408436,0.03757313287738669,0.024257493061537135,0.0035653056111186743,0.01939595863223076,0.019120950251817703,0.024257492274045944
313220,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,0,0.011759616380601981,0.010874292970744971,0,0.002730978282982395,0.029100624650285477,0.02419440261706409,0.0217409373074095,0.002730978187173605,0.01734100840985775,0.01332010980695486,0.02174093760550022
313230,313230,Nonwoven Fabric Mills,0,6.757230329768304e-4,6.310112022989742e-4,0,0.004807381651500691,0.017607580120442536,0.01429253561015335,0.021167411122378056,0.004807381425052881,0.01693185791373253,0.013661524280905724,0.021167410537600517
313240,313240,Knit Fabric Mills,0,0.041574690317961856,0.03812856676895196,0,0.0013684394730324426,0.07208423878575353,0.0647519705578531,0.0380999789288204,0.0013684395235031843,0.030509548261761665,0.026623403653502464,0.0380999781191349
313320,313320,Fabric Coating Mills,0,0.007677127758806037,0.006879835992208261,0,0.00599647175471771,0.028688712472650188,0.024542153509659333,0.026276612223675524,0.0059964717365801334,0.021011585369706154,0.01766231842339039,0.026276612654328346
314110,314110,Carpet and Rug Mills,0,0.008231807065009988,0.007721162167817029,0,9.664921980038827e-4,0.026331142918381026,0.02364228172407777,0.022645096829377417,9.664922254160047e-4,0.018099335953593254,0.01592111960053444,0.022645097225904465
314120,314120,Curtain and Linen Mills,0,0,0,0,0.025200441033531074,0,0,0,0.025200441479682922,0,0,0
314910,314910,Textile Bag and Canvas Mills,0,0.036615590072027325,0.03393076552620003,0,8.352909045765381e-4,0.062331274673243724,0.055031639632257934,0.03214460821765259,8.35290877148509e-4,0.02571568451821804,0.021100874990224838,0.032144609838724136
314994,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",0,0.008820382925293382,0.009418160926597786,0,0.0020789166847580854,0.03014948125006706,0.02815678996313436,0.026660601609026762,0.00207891664467752,0.02132909744977951,0.018738629296422005,0.026660602539777756
314999,314999,All Other Miscellaneous Textile Product Mills,0,5.37961312971088e-4,0.0010686099091061947,0,0.001968592003760118,0.002527944472036329,0.0028049595291453977,0.002479648119802391,0.0019685919396579266,0.001989983255043626,0.0017363496590405703,0.0024796482175588608
315110,315110,Hosiery and Sock Mills,0,0,0,0,7.250898918064974e-4,0,0,0,7.250898634083569e-4,0,0,0
315190,315190,Other Apparel Knitting Mills,0,0.005348868270031983,0.041601613386379334,0,2.8970364883953536e-4,0.048500196015735214,0.08214968550651516,0.053939076528874294,2.8970366111025214e-4,0.04315132647752762,0.04054807126522064,0.053939078003168106
315220,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,0,0,0,0,0.010243099684084007,0,0,0,0.010243100114166737,0,0,0
315240,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",0,0,0,0,0.00827594879583345,0,0,0,0.008275948464870453,0,0,0
315280,315280,Other Cut and Sew Apparel Manufacturing,0,0.0125574721534514,0.012369057988769272,0,0.0026205369425600514,0.034180312416083124,0.031981839429471574,0.0270322189915355,0.002620536834001541,0.02162284031510353,0.019612781703472137,0.027032218873500824
315990,315990,Apparel Accessories and Other Apparel Manufacturing,0,0.014593428576300813,0.02032874925884067,0,0.0047992540580312935,0.03736898806416228,0.041006391324088384,0.02846973926152536,0.004799254238605499,0.02277555875480175,0.02067764289677143,0.028469739481806755
316110,316110,Leather and Hide Tanning and Finishing,0,8.906712439375677e-4,8.590247677193902e-4,0,0.013744575053933193,0.0035554360764859733,0.0034351707830755,0.003330677351338781,0.013744574971497059,0.002664764877408743,0.0025761460419744253,0.003330677282065153
316210,316210,Footwear Manufacturing,0,0,0,0,0.0051569158357843824,0,0,0,0.005156915634870529,0,0,0
316992,316992,Women's Handbag and Purse Manufacturing,0,0.06603523667461017,0.06317232595259921,0,0.006807270392031754,0.10774539228749852,0.10348869449073997,0.0521412162677787,0.006807270459830761,0.041710156947374344,0.040316369384527206,0.0521412156522274
316998,316998,All Other Leather Good and Allied Product Manufacturing,0,0.07395614314658686,0.07082841517298051,0,0.0042816683143517935,0.11768908657361536,0.11113748232729609,0.054695913518867476,0.004281668458133936,0.04373294487595558,0.04030906781554222,0.05469591170549393
321113,321113,Sawmills,0,0,0,0,0.02773010817829556,4.50035820993443e-4,3.693490094840451e-4,5.689423466666667e-4,0.027730107307434082,4.5003581908531487e-4,3.693489998113364e-4,5.689423414878547e-4
321114,321114,Wood Preservation,0,0,0,0,0,0.0026625963618880574,0,0.013312982382885875,0,0.0026625962927937508,0,0.013312982395291328
321211,321211,Hardwood Veneer and Plywood Manufacturing,0,0.013222120432745383,0.012812573095856846,0,0.007991485877025131,0.033494674992641214,0.027690291922982203,0.03855361516409128,0.007991486229002476,0.020272554829716682,0.01487771887332201,0.03855361416935921
321212,321212,Softwood Veneer and Plywood Manufacturing,0,0.005139595832012424,0.004661569172734499,0,0.032842143767415136,0.017309667917319936,0.02338357969291946,0.015273497119872298,0.03284214437007904,0.012170071713626385,0.018722010776400566,0.015273497439920902
321213,321213,Engineered Wood Member (except Truss) Manufacturing,0,0.006460957202003189,0.005911766761960824,0,2.2774412208366317e-5,0.023367901684150406,0.020859970119260465,0.02114429832113781,2.277441308251582e-5,0.016906945034861565,0.014948203228414059,0.02114429883658886
321214,321214,Truss Manufacturing,0,0,0,0,0,0,0,0,0,0,0,0
321219,321219,Reconstituted Wood Product Manufacturing,0,6.661129771760562e-4,0.004244413968618753,0,3.7697047210462164e-4,0.010827196549360959,0.011972289815712805,0.012712831653087545,3.7697047810070217e-4,0.010161083191633224,0.007727875839918852,0.012712831608951092
321911,321911,Wood Window and Door Manufacturing,0,0.00851408765798521,0.007949190371023415,0,4.690931949684425e-4,0.022742247186523776,0.021045596379480364,0.017785199327994793,4.6909318189136684e-4,0.014228159561753273,0.013096406124532223,0.017785198986530304
321918,321918,Other Millwork (including Flooring),0,0.007272905984123318,0.006733851907366461,0,7.227466533047306e-4,0.03143812090544962,0.025997656359377987,0.030192883875138497,7.227466558106244e-4,0.024165214970707893,0.019263803958892822,0.03019288368523121
321920,321920,Wood Container and Pallet Manufacturing,0,0.0030913443873499553,0.00280288102124013,0,7.403653572712444e-4,0.02078276404562697,0.01790440056415779,0.022118363845470067,7.403653580695391e-4,0.017691420391201973,0.015101519413292408,0.02211836352944374
321991,321991,Manufactured Home (Mobile Home) Manufacturing,0,3.259636587531555e-5,2.8481173606609053e-5,0,0.007410500143390147,0.0023587449335381594,6.731675806116969e-4,0.002789738326789748,0.007410500198602676,0.0023261485621333122,6.446863990277052e-4,0.002789738355204463
321992,321992,Prefabricated Wood Building Manufacturing,0,0.005666251620206501,0.0052938407474249745,0,7.909464825201517e-4,0.02266717320550296,0.02000789874943152,0.02125381496682261,7.909464766271412e-4,0.017000921070575714,0.014714057557284832,0.021253814920783043
321999,321999,All Other Miscellaneous Wood Product Manufacturing,0,0.01027275089733437,0.009346082750215333,0,4.725255716489195e-4,0.03992792756410992,0.03483249780681416,0.03612338690553669,4.725255712401122e-4,0.029655177146196365,0.0254864152520895,0.03612338751554489
322110,322110,Pulp Mills,0,8.458593674309355e-8,6.645746227192506e-8,0,0.013282584096828986,2.223894984918114e-4,1.8618129707463385e-4,2.7776128370299373e-4,0.01328258402645588,2.2230490867514163e-4,1.8611483392305672e-4,2.777612826321274e-4
322121,322121,Paper (except Newsprint) Mills,0,0,0,0,0.007146345771275656,0.0015283599560490038,0.0011852013581876459,0.0019396533349890716,0.007146345917135477,0.0015283599495887756,0.0011852013412863016,0.0019396533025428653
322122,322122,Newsprint Mills,0,0,0,0,0.0032006254923606574,3.924768095822373e-5,3.3458367930128934e-5,4.8218278037350885e-5,0.0032006255351006985,3.924767952412367e-5,3.345836739754304e-5,4.821827678824775e-5
322130,322130,Paperboard Mills,0,0,0,0,0.006694786700334374,0.0037829415313498866,0.0029939168541599603,0.004729903964860697,0.006694786716252565,0.0037829414941370487,0.0029939168598502874,0.004729903768748045
322211,322211,Corrugated and Solid Fiber Box Manufacturing,0,0,0,0,2.6460174678858176e-4,0.03258346800075774,0.02574361581458115,0.04072933500002684,2.646017528604716e-4,0.03258346766233444,0.025743616744875908,0.0407293364405632
322212,322212,Folding Paperboard Box Manufacturing,0,0,0,0,6.51736032073975e-4,0.029726290384118934,0.02448620659948348,0.03715786309590421,6.517360452562571e-4,0.029726291075348854,0.024486206471920013,0.03715786337852478
322219,322219,Other Paperboard Container Manufacturing,0,0,0,0,0.003703808114612313,0.04793687331964322,0.03981258825661479,0.059921091663177634,0.0037038081791251898,0.04793687164783478,0.039812587201595306,0.05992109328508377
322220,322220,Paper Bag and Coated and Treated Paper Manufacturing,0,0.004235455838238873,0.003948773923964384,0,0.009940272523304703,0.0365785328662589,0.030565479653766853,0.03609790641220753,0.009940272197127342,0.03234307840466499,0.02661670558154583,0.03609790652990341
322230,322230,Stationery Product Manufacturing,0,0,0,0,0.0019985532294278835,0.03729398400557762,0.03142945256818482,0.0465947874917357,0.0019985532853752375,0.03729398548603058,0.03142945095896721,0.04659478738903999
322291,322291,Sanitary Paper Product Manufacturing,0,0,0,0,0.04126045257443124,0.009898098232064029,0.007872698797751508,0.012372622799959054,0.04126045107841492,0.009898098185658455,0.007872698828577995,0.012372623197734356
322299,322299,All Other Converted Paper Product Manufacturing,0,0,0,0,0.003245053234229357,0.018340365202746886,0.015441987859540606,0.022927819838159464,0.0032450533472001553,0.01834036596119404,0.015441987663507462,0.022927820682525635
323111,323111,Commercial Printing (except Screen and Books),0,4.159369839515715e-5,3.735656779195357e-5,0,0.01828312782473791,0.011492272609329217,0.009713483054849321,0.014313249546070602,0.01828312873840332,0.011450679041445255,0.009676126763224602,0.014313249848783016
323117,323117,Books Printing,0,0,0,0,0.001218118155146399,0,0,0,0.001218118122778833,0,0,0
323120,323120,Support Activities for Printing,0,0,0,0,0.02263399761307332,0.003266665767989672,0.0024364505375655513,0.004083332226677949,0.022633997723460197,0.0032666658516973257,0.0024364504497498274,0.004083332139998674
324110,324110,Petroleum Refineries,0,1.0686399997890457e-7,1.3389871379098745e-5,0,0.003268277626996146,8.227889016992326e-5,3.232330954183753e-5,1.7603349079306244e-4,0.0032682777382433414,8.217202412197366e-5,1.8933438695967197e-5,1.760334853315726e-4
324121,324121,Asphalt Paving Mixture and Block Manufacturing,0,0,0,0,0.030593162375836452,7.316745065980044e-4,5.824696640062819e-4,0.0012194575255323793,0.030593162402510643,7.316744886338711e-4,5.824696854688227e-4,0.0012194574810564518
324122,324122,Asphalt Shingle and Coating Materials Manufacturing,0,3.540546675449528e-5,3.342501777195316e-5,0,2.5410049069175735e-4,3.000735366613699e-4,2.5286232027439307e-4,3.5227855058576034e-4,2.541004796512425e-4,2.646680804900825e-4,2.1943730826023966e-4,3.5227855551056564e-4
324191,324191,Petroleum Lubricating Oil and Grease Manufacturing,0,1.1002948175008227e-5,1.0793127030743161e-5,0,0,0,0,0,0,-1.1002947758242954e-5,-1.0793127330543939e-5,0
324199,324199,All Other Petroleum and Coal Products Manufacturing,0,0,0,0,0.005390111373058152,1.5063073462108273e-4,1.023992056164155e-4,3.0136317323639595e-4,0.005390111356973648,1.506307307863608e-4,1.0239920811727643e-4,3.013631794601679e-4
325110,325110,Petrochemical Manufacturing,0,0,6.499359605311026e-5,0,0.003502722096635661,0.004150411810779126,0.003313936511100796,0.005195090458652938,0.003502722131088376,0.004150411579757929,0.003248943015933037,0.005195090547204018
325120,325120,Industrial Gas Manufacturing,0,0.002685973985921308,0.002535617301835647,0,0.004067706238835194,0.0084403649815445,0.007400323426550373,0.007237916456331063,0.004067706409841776,0.005754391197115183,0.004864706192165613,0.007237916346639395
325130,325130,Synthetic Dye and Pigment Manufacturing,0,0.008128007441213735,0.010309816922864918,0,0.005786835405827601,0.02465612700123227,0.024104588393459934,0.020775459105915984,0.005786835215985775,0.016528120264410973,0.013794771395623684,0.020775459706783295
325180,325180,Other Basic Inorganic Chemical Manufacturing,0,0.0016099674100600373,0.0015765089062036344,0,0.00313037122146143,0.008272892325520774,0.0068421812353313145,0.008307551331765963,0.00313037121668458,0.006662924773991108,0.005265672225505114,0.00830755103379488
325193,325193,Ethyl Alcohol Manufacturing,0,0,0,0,0.00669594948862549,0,0,0,0.006695949472486973,0,0,0
325194,325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",0,0.0011537219862343216,0.005342888143241954,0,0.02242554344792068,0.011148065903830252,0.012901555421687524,0.012176438997434083,0.022425543516874313,0.009994343854486942,0.007558667100965977,0.01217643916606903
325199,325199,All Other Basic Organic Chemical Manufacturing,0,0.0010920492696755986,0.00272822672002465,0,0.0074420281594208045,0.008226200109686277,0.008013912413427577,0.008818914541106952,0.007442028261721134,0.007134150713682175,0.005285685881972313,0.00881891418248415
325211,325211,Plastics Material and Resin Manufacturing,0,0.0021643208504791207,0.002730859719531275,0,0.010566717653134324,0.011618082697244875,0.010714793933162641,0.009899494105197172,0.010566717945039272,0.009453761391341686,0.007983934134244919,0.009899494238197803
325212,325212,Synthetic Rubber Manufacturing,0,0,0.002051154516737623,0,0.012459228738398788,0.013143837538994707,0.012526141812992204,0.013984241035450705,0.012459228746592999,0.013143837451934814,0.01047498732805252,0.013984240591526031
325220,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,0,0.013023084344482454,0.011948032020446225,0,0.007216914926933457,0.02772124940451714,0.0253370080291574,0.0189076740233239,0.007216915022581816,0.014698165468871593,0.013388976454734802,0.01890767365694046
325311,325311,Nitrogenous Fertilizer Manufacturing,0,1.1557649739994418e-6,8.841552439187419e-7,0,7.471237856248815e-4,0.0042062105550391025,0.0030459529722057384,0.005252835848758422,7.471237913705409e-4,0.0042050546035170555,0.003045068820938468,0.0052528358064591885
325312,325312,Phosphatic Fertilizer Manufacturing,0,1.9251933710910578e-8,1.7872854661339655e-8,0,0.0026571378399609,0.0036171676846044115,0.002459890786013004,0.004515125326238085,0.0026571378111839294,0.003617148380726576,0.002459872979670763,0.0045151254162192345
325320,325320,Pesticide and Other Agricultural Chemical Manufacturing,0,0.009633895904785026,0.013231145992951025,0,0.03783298513785212,0.02526209011637444,0.029953186461811925,0.01917023359761365,0.03783298656344414,0.01562819443643093,0.016722040250897408,0.019170233979821205
325411,325411,Medicinal and Botanical Manufacturing,0,8.817520545246893e-6,2.8975021916521464e-5,0,0.0027563458437788874,6.241871960186194e-5,6.73541772272089e-5,7.14089005750343e-5,0.002756345784291625,5.3601197578245774e-5,3.837915573967621e-5,7.140890375012532e-5
325412,325412,Pharmaceutical Preparation Manufacturing,0,0,3.9701493720558765e-7,0,5.476214014482536e-4,1.0703092168593701e-6,3.248750182311744e-8,1.2308994149593463e-6,5.476213991641998e-4,1.0703091675168253e-6,-3.6452743756854034e-7,1.2308994428167352e-6
325413,325413,In-Vitro Diagnostic Substance Manufacturing,0,0,0,0,6.696321999328577e-4,0,0,0,6.696322234347463e-4,0,0,0
325414,325414,Biological Product (except Diagnostic) Manufacturing,0,0,0,0,0,0,0,0,0,0,0,0
325510,325510,Paint and Coating Manufacturing,0,0.0014207386462555792,0.0013557584184747124,0,0.003778341623037474,0.0047548552680816,0.004126449284857595,0.004141473994757457,0.003778341691941023,0.003334116656333208,0.0027706909459084272,0.004141474142670631
325520,325520,Adhesive Manufacturing,0,0.002991465704121949,0.00275170466783709,0,0.016835265326262186,0.014088920795062743,0.012865873527310733,0.01388150419885733,0.01683526486158371,0.011097455397248268,0.010114168748259544,0.013881504535675049
325611,325611,Soap and Other Detergent Manufacturing,0,0.0042877223357511065,0.0041762941416410146,0,0.010686863986506883,0.01487735913457941,0.013317220252724242,0.013227531951920137,0.010686864145100117,0.010589636862277985,0.009140926413238049,0.013227531686425209
325612,325612,Polish and Other Sanitation Good Manufacturing,0,0,3.5607886486609163e-4,0,0.005579190030066471,0.003932647353380125,0.0036447627970531728,0.004929439481017894,0.0055791898630559444,0.003932647407054901,0.003288683947175741,0.004929439630359411
325613,325613,Surface Active Agent Manufacturing,0,5.963030266725697e-4,9.954559216116467e-4,0,0.03546928239862705,0.007474228682618654,0.006470448805457915,0.008427123502362261,0.035469282418489456,0.0068779257126152515,0.005474993027746677,0.008427123539149761
325620,325620,Toilet Preparation Manufacturing,0,5.087350276033743e-4,4.697308848661116e-4,0,0.02172022897172183,0.010291034924331203,0.008820891565894391,0.0122273598627626,0.02172022871673107,0.00978230033069849,0.008351161144673824,0.012227360159158707
325910,325910,Printing Ink Manufacturing,0,1.2438105049161397e-5,1.1705860253484677e-5,0,0.004042573584636218,0.022803986850969803,0.02220683493189695,0.02280609778724643,0.004042573738843203,0.022791549563407898,0.022195128723978996,0.02280609868466854
325920,325920,Explosives Manufacturing,0,0,0,0,0.004544238557178718,0,0,0,0.004544238559901714,0,0,0
325992,325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",0,9.626635351610352e-4,8.082004908155833e-4,0,0.025810056333423245,0.0028035207543345344,0.001768288434232661,0.0023150622319730485,0.025810055434703827,0.0018408572068437934,9.600879275240004e-4,0.0023150623310357332
325998,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,0,9.276956376535875e-4,9.455351355703831e-4,0,0.007708243530123296,0.005107822951261012,0.004704333205555174,0.005206697739852835,0.0077082435600459576,0.004180127289146185,0.0037587981205433607,0.00520669762045145
326111,326111,Plastics Bag and Pouch Manufacturing,0,0.01205241878210196,0.011203084065529998,0,0.04148903731755241,0.04419220201245594,0.039365517713476114,0.04017473105538957,0.04148903861641884,0.03213978186249733,0.028162432834506035,0.040174730122089386
326113,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,0,0.005592789859477609,0.00521537054862646,0,0.00588393951302507,0.03504923806031624,0.030744706765938545,0.02946276432286706,0.005883939564228058,0.029456447809934616,0.02552933618426323,0.029462764039635658
326121,326121,Unlaminated Plastics Profile Shape Manufacturing,0,0.005868461105996561,0.005404059038220144,0,0.003013187866711976,0.030562432596112535,0.026892778136328045,0.02470247124158408,0.003013187786564231,0.024693971499800682,0.021488718688488007,0.024702470749616623
326122,326122,Plastics Pipe and Pipe Fitting Manufacturing,0,0,0.008345986390876215,0,0.002040286283308057,0.05020547899052372,0.05306077429231353,0.05020547899052372,0.0020402863156050444,0.05020548030734062,0.0447147861123085,0.05020548030734062
326160,326160,Plastics Bottle Manufacturing,0,0.009836233125597739,0.008573350299425799,0,7.3421595699501e-4,0.036066187905495206,0.033213442351701,0.032787444160150746,7.342159515246749e-4,0.02622995525598526,0.024640092626214027,0.032787445932626724
326191,326191,Plastics Plumbing Fixture Manufacturing,0,0.009688598652639309,0.006704185239008384,0,7.747886606366632e-4,0.021991580630426957,0.013939521004289846,0.01537872731884277,7.747886702418327e-4,0.012302981689572334,0.007235335651785135,0.015378727577626705
326199,326199,All Other Plastics Product Manufacturing,0,0.006872547763632185,0.006332690710567894,0,0.005577662401398594,0.02493422466260133,0.022367065913410242,0.019861124962047474,0.005577662494033575,0.018061676993966103,0.016034375876188278,0.019861124455928802
326211,326211,Tire Manufacturing (except Retreading),0,0.008302631221488716,0.007465598929060502,0,8.488134169920095e-4,0.026047197359636953,0.022504916051330936,0.022196885430095258,8.488133898936212e-4,0.01774456538259983,0.015039317309856415,0.02219688519835472
326212,326212,Tire Retreading,0,0.004006574509764998,0.003678624583268677,0,0,0.010614093010800515,0.010130360052317995,0.009069891413648534,0,0.006607518531382084,0.006451735273003578,0.009069891646504402
326220,326220,Rubber and Plastics Hoses and Belting Manufacturing,0,0.0025938016616875764,0.005325927889006026,0,0.0025540449911987057,0.024670068660955245,0.024726244362607855,0.025448182452663427,0.002554045058786869,0.02207626774907112,0.01940031722187996,0.025448182597756386
326291,326291,Rubber Product Manufacturing for Mechanical Use,0,0,0.004619435562441747,0,0.004014969773479031,0.01584578608162701,0.020181657979264855,0.019807232543826103,0.004014969803392887,0.015845786780118942,0.015562222339212894,0.019807232543826103
326299,326299,All Other Rubber Product Manufacturing,0,0.001086613276358625,0.0022935735625919146,0,0.005600622713984212,0.013002583348515893,0.012821116273244462,0.014894983224459358,0.005600622855126858,0.011915969662368298,0.010527542792260647,0.014894982799887657
327110,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",0,0.002775737486965518,0.0025538318501847853,0,0.01434504821666959,0.00960549263142917,0.008734433506119296,0.008291608620142998,0.014345047995448112,0.006829754915088415,0.0061806016601622105,0.008291608653962612
327120,327120,Clay Building Material and Refractories Manufacturing,0,0.017097668640446064,0.014365109741808357,0,0.0021226810649315328,0.03687319927131254,0.028139378199890527,0.0248376248721064,0.0021226811222732067,0.019775530323386192,0.013774268329143524,0.02483762428164482
327211,327211,Flat Glass Manufacturing,0,0.0029408240521013387,0.016521443564675237,0,0.011176095839977805,0.034361668029264436,0.043493245964298856,0.03926773004237213,0.011176096275448799,0.03142084553837776,0.02697180211544037,0.039267729967832565
327212,327212,Other Pressed and Blown Glass and Glassware Manufacturing,0,0.0070773555347582355,0.006196365471364048,0,0.02400592661579006,0.02023877120276548,0.016989768903848054,0.016078045901303732,0.02400592714548111,0.013161415234208107,0.010793403722345829,0.016078045591711998
327213,327213,Glass Container Manufacturing,0,0.0012402928764354887,0.001086001961607382,0,4.673178025251832e-4,0.026596298592328038,0.020820080413999496,0.03169448618977061,4.6731779002584517e-4,0.025356005877256393,0.019734079018235207,0.03169448673725128
327215,327215,Glass Product Manufacturing Made of Purchased Glass,0,0.011992937718037179,0.010844246091770126,0,0.07733405714234122,0.04570827865911551,0.03851420381205037,0.03679053845372228,0.07733405381441116,0.03371534124016762,0.027669956907629967,0.03679053857922554
327310,327310,Cement Manufacturing,0,0,0,0,2.2176292117190446e-4,0.008274475226132519,0.005643647418733607,0.010244977013421586,2.217629225924611e-4,0.008274475112557411,0.005643647629767656,0.010244976729154587
327320,327320,Ready-Mix Concrete Manufacturing,0,0,0,0,0.003917953421347363,0,0,0,0.003917953465133905,0,0,0
