MSA,Year,ImportShock,ImportShock_IV,GovTransfer_PerCapita,ExcessSavingsRate,UnemploymentRate
MSA_176,2010,9.143063416346643e-5,7.770269523811101e-5,427.33988363761455,0.012220354517921805,0.06175630923360586
MSA_176,2011,1.094906767064741e-4,9.036831751807822e-5,448.1870680814609,0.03958114268258214,0.047743740463629364
MSA_176,2012,1.1078886932508178e-4,9.606740510829663e-5,413.88337274547666,0.014655700204893946,0.06902050573378801
MSA_176,2013,9.182300796531639e-5,8.595236391440488e-5,443.09858998749405,0.04254805080592632,0.046903362004086374
MSA_176,2014,9.104718112203233e-5,8.283363183981771e-5,421.690196194686,0.02289068717509508,0.054636687699239704
MSA_176,2015,1.0830588165885691e-4,9.526758371334905e-5,366.5039265528321,0.04685529506765306,0.05607153931166977
MSA_176,2016,9.222430916257104e-5,8.171807532749804e-5,316.2750464398414,0.03436812699772417,0.07517184731084854
MSA_176,2017,9.803976545030138e-5,8.06833907065938e-5,292.7094476297498,0.04966694951057434,0.05492255623219535
MSA_176,2018,1.0544208782052163e-4,9.075686317031736e-5,473.9155907416716,0.03203078652732074,0.05926419849973172
MSA_176,2019,1.0496367508308457e-4,9.3893764457956e-5,476.8082678783685,0.02766308045014739,0.03042830507736653
MSA_176,2020,1.0944828246836215e-4,9.666177762045306e-5,2470.099561405368,0.11008509979816153,0.07433166534872726
MSA_176,2021,1.2135365361603804e-4,1.0893845208874608e-4,1287.64111190103,0.16445300640305505,0.033270448138937356
MSA_176,2022,9.820641563851803e-5,8.589232368737405e-5,2310.3619896806777,0.16099635529099032,0.07716589939780534
MSA_176,2023,9.571877724010705e-5,8.25700613092608e-5,1848.803141596727,0.1637199633428827,0.06272427861811593
MSA_176,2024,1.1309913070094766e-4,1.0279782934943448e-4,1576.7205378273502,0.04293773309327662,0.06591020243475214
MSA_176,2025,1.071901834521042e-4,9.78706975321699e-5,2408.988627814688,0.03783419979736209,0.036012484338134525
MSA_177,2010,8.383704463823873e-5,6.927329221323391e-5,240.44219246134162,0.035464614825323225,0.03493800542317331
MSA_177,2011,1.0865262600064533e-4,9.099133646931419e-5,481.64358902722597,0.012401650436222553,0.07130865953629836
MSA_177,2012,1.1411727860527883e-4,9.187431617212743e-5,250.54694707505405,0.03456006970256567,0.07417267555836589
MSA_177,2013,9.261377789800095e-5,9.068826869251502e-5,491.65015425533056,0.023978401329368352,0.05164930895669386
MSA_177,2014,9.955023676696908e-5,9.708373161586853e-5,413.0412793951109,0.040341392066329716,0.06799128863029182
MSA_177,2015,1.2368905183155398e-4,1.104013413440696e-4,298.9900866057724,0.04389630860649049,0.06703212209511548
MSA_177,2016,1.0164087162401898e-4,8.687146419686725e-5,250.6029991665855,0.04207829875871539,0.06745746057247744
MSA_177,2017,9.287143940159044e-5,7.866204695045124e-5,328.98017782717943,0.014091423442587257,0.03432405867613852
MSA_177,2018,1.1277666639467721e-4,9.897891606326397e-5,385.00645379535854,0.035902186706662176,0.06943533216370269
MSA_177,2019,1.1005354525726363e-4,9.634509856649645e-5,449.3937318911776,0.04405135359615087,0.06019118623342365
MSA_177,2020,1.091759444757656e-4,9.520749439825499e-5,3039.5802124170586,0.18816385330166668,0.051481580287218096
MSA_177,2021,1.2381499878021387e-4,1.1156086357419319e-4,3295.076838042587,0.10358901959378272,0.04683459697524086
MSA_177,2022,1.0716187960212817e-4,9.310641450624565e-5,2040.3962071752176,0.11246635864954442,0.07267474029911682
MSA_177,2023,9.737699788135843e-5,8.662879941123877e-5,1860.7934074476361,0.07045458820881322,0.07727698866045103
MSA_177,2024,1.0780512468999515e-4,9.543762985738149e-5,1095.034060580656,0.03956334102898836,0.06843986744759605
MSA_177,2025,1.1305727019097139e-4,1.0006214494521993e-4,2987.6785321859643,0.046611247826367615,0.04562605216167867
MSA_178,2010,8.310745061425403e-5,7.327643096234919e-5,451.7566716298461,0.03154089644551277,0.07934359641047195
MSA_178,2011,1.0634155330056315e-4,9.587353412683404e-5,385.60323286801577,0.017937003187835216,0.07121437818976119
MSA_178,2012,1.1754908526767998e-4,9.751877552963583e-5,299.47186436038464,0.04988626135513186,0.04160761346109211
MSA_178,2013,8.6795559626619e-5,7.508318937877336e-5,337.4275359790772,0.022767265038564802,0.06748736802954226
MSA_178,2014,9.842535286154618e-5,9.584938610480119e-5,429.49856268242,0.01358151888474822,0.07597610535565764
MSA_178,2015,1.1292533520994905e-4,1.0139982638617513e-4,446.0390742868185,0.025581496246159078,0.05535722167231143
MSA_178,2016,1.0613639037684004e-4,8.871712722012304e-5,267.67624190542847,0.02771585329435766,0.06230865396326408
MSA_178,2017,9.137316681271487e-5,7.404278501459126e-5,436.69316968880594,0.011384310945868493,0.05947185415541753
MSA_178,2018,9.706788348222429e-5,8.185046733260448e-5,303.5479330923408,0.045697079561650755,0.0703163633774966
MSA_178,2019,1.049455599097038e-4,9.067287297445439e-5,399.27718366961926,0.019524801867082716,0.04810883671278134
MSA_178,2020,1.0593941555253583e-4,9.725499881262476e-5,1788.9023705152795,0.1637747067422606,0.06356711465166882
MSA_178,2021,1.252591266994713e-4,1.0952567916329946e-4,1505.924567906186,0.12209542857017369,0.07701451914152131
MSA_178,2022,1.0592847665289365e-4,9.558717813440973e-5,976.0303006507456,0.04352763863746077,0.03728197874268517
MSA_178,2023,1.0333883462124292e-4,8.766949335160737e-5,932.4011899763718,0.14532111058477312,0.033819768398534504
MSA_178,2024,1.010451016537286e-4,9.291994401292655e-5,1287.7996114548296,0.02166727652773261,0.06949259645305574
MSA_178,2025,1.1628598190423568e-4,1.0797601457100662e-4,2371.106467512436,0.020707477955147626,0.04715957256965339
MSA_179,2010,6.891733500555611e-5,6.012367911683517e-5,400.2996902214363,0.023950659204274416,0.060208977696020155
MSA_179,2011,9.167585211063911e-5,8.064558387893046e-5,306.342904898338,0.01320276857353747,0.06941605654545129
MSA_179,2012,1.0882150309577802e-4,8.859891514977284e-5,379.0535051142797,0.026621402129530906,0.05465183690655977
MSA_179,2013,9.387314497457544e-5,8.809983312526096e-5,370.3930228948593,0.025919281831011175,0.04449707337887958
MSA_179,2014,9.333851990533339e-5,9.116830720454325e-5,321.85668875463307,0.04543605866841972,0.05449109180597588
MSA_179,2015,1.2399512432013454e-4,1.0779785337769833e-4,393.1817357894033,0.030743833649903535,0.04007783956592902
MSA_179,2016,1.1213448420657706e-4,9.631610248729403e-5,409.6554541029036,0.03824206913821399,0.07941125473706052
MSA_179,2017,9.389578053998384e-5,7.772534231787091e-5,406.2252225354314,0.04974900526925922,0.04829769022297114
MSA_179,2018,9.436990623715215e-5,7.928526285856803e-5,298.2494246214628,0.041949219005182385,0.05527356873033568
MSA_179,2019,9.753847290278316e-5,8.436098379746839e-5,437.83709809649736,0.04359232433140278,0.07085021262289956
MSA_179,2020,1.0362217474993928e-4,9.675673921297265e-5,1099.8260725056753,0.05366926722927019,0.0760428836173378
MSA_179,2021,1.2456211937795974e-4,1.0843133515911526e-4,1418.8860040158033,0.1806441119685769,0.06561747007770465
MSA_179,2022,1.0140119100580335e-4,9.12012598204767e-5,951.1529155308381,0.17922641401644795,0.06036384105216712
MSA_179,2023,1.0394396588208646e-4,8.49235801328965e-5,1932.1382312104106,0.07332185252802446,0.07102530932286755
MSA_179,2024,1.1055063507183078e-4,9.946689317361136e-5,2898.8476015161723,0.012004423923790456,0.03316145156975835
MSA_179,2025,1.0295331573575056e-4,9.206809648635977e-5,3063.8805738650262,0.04063775669783354,0.0557327786530368
MSA_180,2010,9.850847979895285e-5,8.331593062542356e-5,335.919545404613,0.032053312370553616,0.07602214870974422
MSA_180,2011,1.1144319835661547e-4,9.754067875324108e-5,465.10822034906596,0.0288571619335562,0.05795964266406372
MSA_180,2012,1.2071497335970357e-4,9.736823553375489e-5,420.8913501119241,0.025105206053704025,0.04745291306870058
MSA_180,2013,1.0989907048307009e-4,1.0295181113942398e-4,484.6988991834223,0.021332131838425996,0.0524200819269754
MSA_180,2014,9.364329116439476e-5,8.641261139159886e-5,499.0001792088151,0.023449471881613136,0.04603751800721511
MSA_180,2015,1.2141562535125991e-4,1.0684229635856175e-4,257.92094063945115,0.02087572739459574,0.05628308581188321
MSA_180,2016,9.839166488671666e-5,8.484250939608706e-5,336.1640103859827,0.013516944963485003,0.05686655340949073
MSA_180,2017,1.0408850947328123e-4,8.458637473759293e-5,431.11006969120353,0.042958514541387556,0.06405600283294917
MSA_180,2018,1.0998793173933806e-4,8.796049792549225e-5,229.37851515598595,0.037107487628236416,0.07325697738677263
MSA_180,2019,1.0788262768918243e-4,9.505066876603165e-5,201.480738283135,0.02359519187361002,0.052426838462706654
MSA_180,2020,1.331665863284929e-4,1.152644020467023e-4,1493.7080165371299,0.14142709406325593,0.07805493692401796
MSA_180,2021,1.208240474642404e-4,1.0868379586943756e-4,2202.9232943896204,0.09950115782907232,0.07326443707104772
MSA_180,2022,1.0173854684497223e-4,9.115851873525886e-5,3275.014286627993,0.04400367474416271,0.07777417483273893
MSA_180,2023,1.110558788037218e-4,9.228869393691868e-5,2491.6271864203736,0.12015678579453379,0.03959376477403566
MSA_180,2024,1.0949779398018413e-4,9.826373344841217e-5,2247.489289706573,0.04919019414111972,0.05312722229398787
MSA_180,2025,1.0726957638438365e-4,9.89811610378399e-5,2091.9242774136364,0.02715552259236574,0.07017145695397631
MSA_181,2010,7.558024266911425e-5,6.379410952320743e-5,387.33320019673556,0.011339688301086425,0.07660568272229284
MSA_181,2011,1.1724580788203398e-4,9.697949793859238e-5,284.26420632749796,0.028562650820240378,0.04499583235708997
MSA_181,2012,1.1123721839250942e-4,9.372168375261686e-5,405.29105600435287,0.019751207074150443,0.06683176777558401
MSA_181,2013,1.0325236422245854e-4,9.971370070174841e-5,383.4906092379242,0.027450805855914952,0.03274013646412641
MSA_181,2014,8.521776022745385e-5,8.276689174617336e-5,481.3078221399337,0.03879307077266276,0.06735284680733457
MSA_181,2015,1.1294602452494479e-4,9.770399723308997e-5,237.81514181755483,0.03302746175788343,0.05581475970800966
MSA_181,2016,9.70290147968697e-5,8.177041124381958e-5,212.61038368102163,0.042672006404027345,0.055951660610735414
MSA_181,2017,1.0709366835329456e-4,8.970066143338542e-5,326.8957606283948,0.02925842909142375,0.07424018485005945
MSA_181,2018,1.0744930168518497e-4,9.167100541148875e-5,234.6493277931586,0.03351184375584126,0.07154090812662617
MSA_181,2019,9.367299806382654e-5,8.140983767339748e-5,210.77389486599714,0.04577647195197642,0.03134850061731413
MSA_181,2020,1.1200645024284893e-4,9.668137754930985e-5,2046.3562562130392,0.07214170959312469,0.045520712675061074
MSA_181,2021,1.209797235509285e-4,1.113934246276962e-4,2550.0815210165456,0.07338274949463085,0.0670279224589467
MSA_181,2022,1.0792885003471757e-4,9.487887374844745e-5,2981.061056861654,0.17398402449209244,0.0721392465592362
MSA_181,2023,9.453567539382537e-5,7.791008533511817e-5,999.3726218817756,0.15375195135129616,0.07217714833794162
MSA_181,2024,1.0619329534734043e-4,9.669207474280654e-5,1300.7230861810967,0.038451756285503506,0.030648207054473457
MSA_181,2025,1.0158276057522071e-4,9.271179653007919e-5,1230.7014973601326,0.02532488132826984,0.05467429145472124
MSA_182,2010,8.763324579313158e-5,7.338980100399192e-5,405.37746315822005,0.03189767668955028,0.07112912202253938
MSA_182,2011,1.0907564536660584e-4,9.332797082493949e-5,462.6650954131037,0.012692229440435767,0.03654872397426516
MSA_182,2012,1.2175797043219899e-4,9.942638902220287e-5,459.93331379722804,0.037047938266769054,0.06732820018194616
MSA_182,2013,1.061209253846947e-4,9.98068413504392e-5,262.6114660874009,0.04463612168096006,0.051369351819157603
MSA_182,2014,1.0449271967596e-4,9.617661078259178e-5,201.6301829367876,0.021563189513981344,0.05037252661539242
MSA_182,2015,1.0993535356244763e-4,9.988505287080585e-5,288.95068464335054,0.04530702004209161,0.06404186323750764
MSA_182,2016,9.892287118723822e-5,8.504641807518691e-5,474.79278142564,0.04522861263714731,0.06951756188180298
MSA_182,2017,1.0504162155814249e-4,8.589522206763575e-5,376.5373995061964,0.03272898287512362,0.06259322476806119
MSA_182,2018,1.0495497468491039e-4,8.606160459253957e-5,456.3168686814606,0.03304245817475021,0.03150052161188796
MSA_182,2019,1.0715029714461814e-4,9.687913165302932e-5,468.65075475070626,0.04831009057350457,0.07418975558364764
MSA_182,2020,1.2406963950491667e-4,1.0823151172661022e-4,2985.7245419407263,0.05135755826719105,0.03121432195883244
MSA_182,2021,1.1772694514690034e-4,1.0236507700742154e-4,3115.600053104572,0.037090369116049265,0.059553653416223824
MSA_182,2022,1.0476050812365759e-4,9.05719481121364e-5,1311.0783911077306,0.15251256175339223,0.06181421812623739
MSA_182,2023,1.0151288120571826e-4,8.733279950420447e-5,1172.8803713805974,0.10217212114250288,0.06875091223744675
MSA_182,2024,1.03993187807471e-4,9.20346554439824e-5,1808.2617572974414,0.028441847311332823,0.06073930887039751
MSA_182,2025,9.91126946503015e-5,8.887830458584684e-5,1725.5658270325512,0.016444374276325106,0.05963650225428865
MSA_183,2010,8.529001085351557e-5,7.760652331596047e-5,447.2511188592762,0.0297523563914001,0.0747483645635657
MSA_183,2011,1.1781081142032625e-4,9.941034119685865e-5,451.7352164722979,0.02273389774374664,0.06895283775636926
MSA_183,2012,1.141927909556101e-4,9.600352572747629e-5,296.72073933761567,0.03301199697889388,0.06563285699347034
MSA_183,2013,9.876271907137144e-5,9.454503630559857e-5,256.76465535070747,0.04593382263556123,0.05053257448133081
MSA_183,2014,1.0317710718423273e-4,9.776466159057323e-5,352.2874715970829,0.04013630855828524,0.040480921634007246
MSA_183,2015,1.1218711882232085e-4,9.898024413255684e-5,300.51238844171166,0.017001984678208827,0.04423016606131568
MSA_183,2016,9.522161050923675e-5,8.564508445390471e-5,345.65635081380606,0.03619658207520843,0.05275352100841701
MSA_183,2017,1.1250959159180268e-4,9.761221915753979e-5,420.9860959323123,0.01565481783822179,0.03652298663044348
MSA_183,2018,1.0633917190209746e-4,8.984653535280738e-5,351.1929639382288,0.016595463156700133,0.06650927831185982
MSA_183,2019,1.0526362723716772e-4,8.998347856163235e-5,270.1228878693655,0.036354847429320214,0.03476589923491701
MSA_183,2020,1.2011346635548829e-4,1.0904667079120937e-4,2022.7756924461573,0.07235678648808971,0.06831662004813552
MSA_183,2021,1.2422324452034177e-4,1.1163921772383681e-4,3120.267119864002,0.17121727570658551,0.032288095967378465
MSA_183,2022,1.1060748840576758e-4,9.75732281066359e-5,2160.460320021957,0.055721379078459,0.042894934765063224
MSA_183,2023,9.591299689076839e-5,8.040034214921956e-5,2263.9663408510387,0.07228019998408854,0.07667467256076634
MSA_183,2024,1.1478971953951058e-4,1.037467125778338e-4,2763.8131228042766,0.04944847644306719,0.032202442393172534
MSA_183,2025,9.903986883328885e-5,8.69171398495521e-5,1302.730326494202,0.03668069918639958,0.07137157239019871
MSA_184,2010,8.746099917953184e-5,7.653363168044125e-5,470.6971072824672,0.03535323365591467,0.049562058860901745
MSA_184,2011,1.1658540705040672e-4,9.667544275686499e-5,367.3202700680122,0.04186213880777359,0.03705134822055697
MSA_184,2012,1.0986536037259127e-4,9.103930421339514e-5,202.7270392747596,0.04435253200121224,0.07511441837530583
MSA_184,2013,9.805351108359014e-5,8.888448255203377e-5,232.92195536196232,0.042677723402157426,0.05174539881525561
MSA_184,2014,9.843845423714685e-5,9.661824694019589e-5,210.50937010440975,0.028885747818276287,0.04304228126537055
MSA_184,2015,1.168609106098879e-4,1.0378842811830459e-4,372.2303949529305,0.028385104769840838,0.06826374032068998
MSA_184,2016,1.0040099033810293e-4,8.603261580195074e-5,267.46187990065664,0.048726874012500046,0.07254193290835247
MSA_184,2017,1.0162006184284785e-4,8.276115185824374e-5,440.2407974936068,0.044951726319268345,0.06950107095297427
MSA_184,2018,9.94624079246588e-5,8.281653180680575e-5,419.650570419617,0.03517028220929205,0.06911588373593987
MSA_184,2019,1.0615948271085884e-4,9.21545166917299e-5,372.7258875966072,0.011283621760085225,0.04770699042826891
MSA_184,2020,1.2060499409403394e-4,1.1099384062328097e-4,1940.0115959811956,0.12010052205063404,0.039007969021331516
MSA_184,2021,1.1717634111549637e-4,1.0312682647539375e-4,1363.5470831301063,0.13427715713856742,0.060339498491957785
MSA_184,2022,1.0753612929558892e-4,9.84795720353807e-5,979.493575845845,0.1446596421697177,0.033469743591267614
MSA_184,2023,1.0551810645888064e-4,9.241334071894737e-5,2687.8249906469136,0.11610559310065582,0.05996270448202267
MSA_184,2024,1.1683939605740958e-4,1.0970796264428366e-4,3145.553540228866,0.037641757670789956,0.07882881779922173
MSA_184,2025,1.0293904292268674e-4,9.462044040518184e-5,1350.1592352055013,0.010282390359789133,0.060498165206518024
MSA_185,2010,8.777404147807144e-5,7.3694134356569e-5,439.6533204475418,0.04067347746342421,0.07032490444369614
MSA_185,2011,1.0479033313023977e-4,9.058114773850476e-5,302.1303949179128,0.015242439648136498,0.06585564999375493
MSA_185,2012,1.093245983005266e-4,9.219444190215718e-5,430.68707939237356,0.023072844091802835,0.07041922570904717
MSA_185,2013,1.0410981826450672e-4,9.664056106918113e-5,333.1420530099422,0.043439276665449146,0.03170202110894024
MSA_185,2014,1.0001798845741354e-4,9.239294412579567e-5,471.4018030790612,0.03796995936892927,0.037171313336584716
MSA_185,2015,1.2756782253198817e-4,1.1820568220618364e-4,473.19175200536847,0.040280553977936506,0.05903289610985667
MSA_185,2016,1.0332932673472372e-4,9.294568596683584e-5,282.25853173062205,0.019721370842307805,0.07703003914328292
MSA_185,2017,9.352902008230673e-5,8.283046087852269e-5,273.1906027533114,0.03136329228058458,0.04333880133461207
MSA_185,2018,9.796564840086463e-5,8.665523941981583e-5,234.53835810068995,0.010047446927055717,0.04277485938044265
MSA_185,2019,1.0685264064413567e-4,9.19954102590636e-5,239.60465705022216,0.01282827745191753,0.05425922071561217
MSA_185,2020,1.1380788037327531e-4,1.0337066274390867e-4,1999.1336254402995,0.06984565472928808,0.06200057891663164
MSA_185,2021,1.2021941717502362e-4,1.0653813662893258e-4,1023.6412680707872,0.11498122173827141,0.07202057518996298
MSA_185,2022,1.0425644530109052e-4,9.303993817421112e-5,2165.709880948998,0.1814946749666706,0.07250826509669424
MSA_185,2023,1.0266110505935405e-4,9.287915645826132e-5,2960.4168091202155,0.08598163552582264,0.03554336963687092
MSA_185,2024,1.131064856673413e-4,1.0883831365692041e-4,1352.2099170368165,0.04177672573365271,0.04750452326377854
MSA_185,2025,1.094954344657557e-4,9.717146246418263e-5,1099.1149197565392,0.0263883463293314,0.0758741428446956
MSA_186,2010,8.975306948176376e-5,7.610799109333688e-5,234.3211088096723,0.04875660439953208,0.05666179063962772
MSA_186,2011,1.1136680216276597e-4,9.846972388710259e-5,440.01622640062124,0.028294697273522615,0.06800037284381688
MSA_186,2012,1.1166900456631388e-4,9.123801524524353e-5,335.53687422536314,0.04405212469398975,0.05155015574535355
MSA_186,2013,8.688727369733007e-5,8.038690542731087e-5,233.57518976554275,0.02628527482971549,0.07746305024018511
MSA_186,2014,1.0239610157871861e-4,1.0180293697697665e-4,340.5832136981189,0.041340239131823185,0.03657198269618675
MSA_186,2015,1.2253099282029975e-4,1.1278400705378144e-4,213.18582487292588,0.01336658070795238,0.033871046705171465
MSA_186,2016,1.0140153386844061e-4,8.788999798780956e-5,378.14964244607836,0.0227980375289917,0.05980396124767139
MSA_186,2017,1.0256229558527144e-4,8.296302852629687e-5,294.11698137409985,0.02686632144264877,0.04698235510848463
MSA_186,2018,1.0860297884835961e-4,9.135282099236409e-5,404.3728066375479,0.027453327188268303,0.07812229218659923
MSA_186,2019,1.0799055144987566e-4,9.866384417214077e-5,478.4741858020425,0.01798633431084454,0.03556135082151741
MSA_186,2020,1.0913782519140755e-4,1.0135103103484852e-4,1289.8319809464738,0.16210338597418741,0.04238459597807377
MSA_186,2021,1.1580875032524225e-4,1.073074936133213e-4,3395.899393153377,0.08248691590502857,0.0539686839049682
MSA_186,2022,1.1399533385440977e-4,9.79594002194589e-5,2951.917761657387,0.08309109557652847,0.04489554322324693
MSA_186,2023,1.0787137902924802e-4,9.312182172701384e-5,1080.383507302031,0.11609832950867713,0.03586103338282555
MSA_186,2024,1.2193430862689142e-4,1.0888476494720649e-4,2175.3310402156785,0.03142829669639468,0.06049193441402167
MSA_186,2025,9.90472502102669e-5,9.0349174433178e-5,2943.538967752829,0.036036958945915104,0.06081437046639621
MSA_187,2010,9.350734214914781e-5,7.69756069599616e-5,395.9320868831128,0.0436337620858103,0.050935995399486275
MSA_187,2011,1.1703214151631132e-4,1.0390691614991287e-4,283.15717296209186,0.011552037876099349,0.03336872829357162
MSA_187,2012,1.1754916514547975e-4,9.938915370116095e-5,322.81902979593724,0.015436297971755266,0.06449956835247576
MSA_187,2013,9.240088089007765e-5,8.7975571069839065e-05,414.3847501836717,0.047519947038963437,0.05796500261174515
MSA_187,2014,9.786562328671612e-5,8.954500502017001e-5,322.83852100372314,0.040860584490001205,0.0383039830555208
MSA_187,2015,1.066521113885487e-4,9.857628641128712e-5,382.3994421167299,0.04419984704814851,0.05748548669042066
MSA_187,2016,8.863270915104784e-5,7.958800438590799e-5,400.9588956134394,0.03548028723336756,0.06732083800714463
MSA_187,2017,1.0419663286543548e-4,8.821030259324743e-5,399.63577860035,0.027001593671739103,0.06066883931169286
MSA_187,2018,1.0136237429636137e-4,8.444878230554484e-5,371.0343443090096,0.04043108212761581,0.045509391925297675
MSA_187,2019,1.2107778860693765e-4,1.0651751935453591e-4,416.7939953971654,0.02159821141511202,0.05524879784323275
MSA_187,2020,1.1226729599262183e-4,9.700322797630376e-5,3136.23827022966,0.1525209188833833,0.031169629907235503
MSA_187,2021,1.3226205666826328e-4,1.1532038838410581e-4,2703.3112809527665,0.11305747254518791,0.037826409838162364
MSA_187,2022,1.0804765596821156e-4,9.332313514444055e-5,2770.100335148163,0.16834493782604112,0.045293308498803524
MSA_187,2023,9.68759281871739e-5,8.180298938724536e-5,3055.0801205914468,0.05498419101117179,0.04564670982770622
MSA_187,2024,1.1489567231920078e-4,1.0372323520453721e-4,1506.5514091867954,0.014741842355579139,0.06834867940749974
MSA_187,2025,9.511859489813941e-5,8.735083238205798e-5,1432.4697943171486,0.02317164892330766,0.06515779478475452
MSA_188,2010,8.252532596744629e-5,7.071692501221311e-5,464.1873221611604,0.018309300197288395,0.03280055298935622
MSA_188,2011,1.1505188488589068e-4,1.0129882562781844e-4,342.3959771171212,0.017741191517561674,0.07644846234004944
MSA_188,2012,1.188850908174345e-4,9.75692428002871e-5,255.2223076345399,0.03692735384218395,0.06282999271759764
MSA_188,2013,9.858285537798415e-5,8.734947671956583e-5,412.9115171963349,0.01674216324463487,0.05082495838403702
MSA_188,2014,9.578517067577483e-5,9.844035819511044e-5,254.99239608179778,0.024867062745615842,0.07900602604029701
MSA_188,2015,1.1585759380446849e-4,1.0273634531535827e-4,334.8905018065125,0.012519211266189814,0.05653012245427817
MSA_188,2016,1.2360114035121292e-4,1.0580951734335273e-4,498.3101030578837,0.030386610692366957,0.053652333964128045
MSA_188,2017,1.028653005973203e-4,8.792928728696786e-5,225.23641525767744,0.03275740511715412,0.04617495988029987
MSA_188,2018,1.04489417394844e-4,8.717718394536704e-5,303.3400633605197,0.03824189141392708,0.037288805430289354
MSA_188,2019,1.1188992599007344e-4,9.793271590693059e-5,301.1110555380583,0.013712437581270933,0.060184077029116455
MSA_188,2020,1.1778982062308315e-4,1.0426329428387387e-4,2782.8155120601878,0.16860335405683144,0.06945937589742243
MSA_188,2021,1.2619759391151452e-4,1.1323754294240713e-4,1144.810019619763,0.08895459349034354,0.03306413993239403
MSA_188,2022,1.031382394657372e-4,8.98866620853915e-5,3203.0974148772657,0.08981403957586737,0.040947156499605626
MSA_188,2023,1.1316438076198341e-4,9.902515163791423e-5,2003.777376259677,0.17757939230883496,0.03511807823786512
MSA_188,2024,1.0984289335724007e-4,9.731740046261557e-5,811.2412759102881,0.02791589226573706,0.041572093761060386
MSA_188,2025,1.1016246622228889e-4,9.778789745737928e-5,1981.2249204842374,0.04275164387188852,0.04830169522436336
MSA_189,2010,8.660601516259083e-5,6.984582837114877e-5,327.198158740066,0.01908685580827296,0.05143128239549696
MSA_189,2011,1.1705313937811608e-4,1.0440389999242559e-4,268.88885288499296,0.02926184411160648,0.06172046829713509
MSA_189,2012,1.1220620869438467e-4,9.467867722524481e-5,387.5577369937673,0.013455072669312357,0.05848102092975751
MSA_189,2013,8.84132689929413e-5,7.920663340967957e-5,433.49364595487714,0.034811318842694165,0.07961649160832167
MSA_189,2014,1.0693014549029712e-4,1.0166576953270409e-4,332.7775585465133,0.026686787689104676,0.05785839028656483
MSA_189,2015,1.1918211579425744e-4,1.0191172059501775e-4,312.23143893294036,0.022107319561764597,0.06768207696266472
MSA_189,2016,1.0105384914256751e-4,8.610425314614944e-5,391.66292955633253,0.017336006266996266,0.04085930855479091
MSA_189,2017,9.654395474690351e-5,8.596362971602823e-5,275.2088746521622,0.04051490322686732,0.03729417308466509
MSA_189,2018,1.0611085614515953e-4,9.30707903177187e-5,231.1917607439682,0.028250049352645874,0.03768473548814654
MSA_189,2019,1.1258335158680596e-4,1.0070224235880738e-4,318.68152311071754,0.03311005124822259,0.04718623993219808
MSA_189,2020,1.0883441727061178e-4,9.96318299476648e-5,1011.1962077207863,0.1170804626797326,0.04403211168944836
MSA_189,2021,1.2234345779686573e-4,1.1191227580193704e-4,2756.1111222719774,0.1040221629338339,0.06512866417877376
MSA_189,2022,1.0199125303915788e-4,8.605083955761431e-5,885.9578707022592,0.08021746516926215,0.053729825881309805
MSA_189,2023,8.872868921087629e-5,7.486427390437365e-5,2220.255107572302,0.18104975014692173,0.03046753929927945
MSA_189,2024,1.047746059248827e-4,9.697549855889199e-5,1815.8995922422037,0.040482029132545,0.06866693489253521
MSA_189,2025,1.1210699938610806e-4,9.746510130217565e-5,1567.8957708412781,0.027472527185454964,0.07444308673264459
MSA_190,2010,9.481616091121108e-5,8.058913344020699e-5,266.035594092682,0.019254247834905983,0.05367195253027603
MSA_190,2011,1.1929491216952783e-4,1.0261226598528658e-4,466.17650410626084,0.010114513877779245,0.05719402663642541
MSA_190,2012,1.1687946179091585e-4,9.729696521230572e-5,258.5898549994454,0.01197664875537157,0.06340619514929131
MSA_190,2013,8.840079473303835e-5,8.36973344695793e-5,287.19684614334255,0.012703427504748106,0.03136362113989889
MSA_190,2014,9.680864696511839e-5,9.861666832256819e-5,276.57585507258773,0.038168553821742536,0.06283555314410479
MSA_190,2015,1.1487762388289636e-4,1.0597939979650846e-4,310.34213232342154,0.03940274151973427,0.07223985786084086
MSA_190,2016,1.021549031540233e-4,8.861593323732537e-5,236.1525468993932,0.04440658704377711,0.050878183504100886
MSA_190,2017,8.961411975408142e-5,7.617475670814224e-5,370.62361638527364,0.017518275445327164,0.0794507018243894
MSA_190,2018,1.1395429923814377e-4,9.379550133645837e-5,411.9122829986736,0.04490477689541877,0.03071185843553394
MSA_190,2019,1.1035389261070294e-4,1.0107674622838745e-4,484.4015217619017,0.04789047564379871,0.04336066968506202
MSA_190,2020,1.03982217029079e-4,9.510896078759609e-5,2236.794818122871,0.050235583330504596,0.04477640029042959
MSA_190,2021,1.224055123186003e-4,1.1172504997678521e-4,2474.780774791725,0.0663107091980055,0.03259196171537042
MSA_190,2022,1.0611124229883444e-4,9.047480969098536e-5,3076.456930534914,0.14818973502144217,0.03312766721472144
MSA_190,2023,9.933446615881819e-5,9.091100450106336e-5,2576.249483251013,0.07597129586618394,0.06645235410658643
MSA_190,2024,1.0894075717359213e-4,9.684644680624406e-5,3177.5234422879294,0.03119342025369406,0.03235271209385246
MSA_190,2025,1.150482710755168e-4,1.0204832708705268e-4,2723.4170340700075,0.031901351204141976,0.03661498602712527
